Score,Date,Content,Title
3,2020-03-03 00:55:26,"First, you can get a 5 star rating to see how others are feeling about the movie you are considering.  You will see right away the year it was made and who is in the cast. Second and my favorite, You can click onto the the cast and get individual pictures of each cast member and feedback on their film history.  How many times have you watched a movie and wanted to know who played that character?  Prime has made it easy for you to find out the name of that character you didn't know before. Third, lists other movies that people watched that had watched this movie.  Often leading to another movie that was just as good. Fourth and fantastic, I can type in favorite actors, favorite directors, specific countries, to get lists of movies I would like to watch for whatever category reasons I want.  Fabulous for anyone who wants to do film studies.  You can type in about any subject and find movies that will fall into the category you want to focus on.   No other video provider offers as many choices in movies, TV, documentaries, series, and anything else you can think of.  They have made a point to cover just about everything a home entertainment app audience tastes and needs could possibly want to find. I am a 68 year old retired elementary school teacher and grandma who happens to be a movie enthusiasts.  I hope this helps some people decide if Prime Video is for them.","Prime Video is for movie lovers, WHY???"
4,2020-01-15 23:25:10,"I love the prime video app overall. For the most part it remembers where you left off on shows from device to device. I can save my favorites, and it recommends shows for me.  The first flaw that bugs me, if I pause the movie with around 5 minutes left, and come back to it after the screen shuts off, it always skips to the next episode and cuts off my last few minutes. This happens on my Galaxy, Firestick and iPad, so I know it’s not my device . Drives me crazy.  Next flaw is I can’t clear my watch history on just one show. I’m rewatching some shows and lose my place because it shows that I’ve seen all the episodes. I don’t want to clear my entire watch history, then I’ll lose my place in current shows. I wish this was a feature. If this feature exists, I haven’t seen anywhere to click to make this happen. Other than these two complaints, I enjoy prime video very much!","Good, but flawed"
3,2020-11-16 14:16:40,"I find the layout of the movies a bit awkward. I wish for example when I want to look at my watchlist it would show thumbnails on the entire page of nothing but my watchlist. Same with the different categories of watch next or any other category of movies. I hate swiping from right to left to have to go through a bunch of movies to find the movie I am looking for. Good enough of selection of movies, never enough. Like to see more foreign films and independent films.   Also would like to see them get rid of the ludicrous restriction of the prohibition against watching videos outside the country. Why do they care if I watch it in Utah or if I watch it in Japan? I have paid to watch the film. They certainly should be able to work around this legal technicality which is absurd! That’s when I want to watch my movies the most, when I’m outside the country.   Also I think they charge for way too many series and films when I am a Prime member. They vast majority should be  free.",Good enough but not great!
3,2019-04-11 11:45:10,"i thoroughly enjoy the selection of tv shows and movies prime video brings. add ons, especially the HBO add on just heightens my experience. despite this, the developers have plenty of work to do with the app itself. it works just fine on the tv but the app is another story. often when i start a new episode the pause screen remains while the video continues to play in the background. i try to tap to make it go away and nothing happens. i try to tap anywhere to make it do anything like press back to return the home page or press pause and nothing works. i even exit the app and close the tab and the audio continues to play in the background. even turning off my phone it continues to play for several moments after. at first i thought it was just my ipad since it was an older model and has a history of issues but i continuously had the same issues on my iphone. not the end of the world but certainly annoying",good selection but poor app experience
1,2021-11-24 02:47:05,"This app is super deceiving. It shows all the movies and tv shows that you could get by purchasing the prime package. After some digging, that initial purchase does not include all of the movies and tv shows that pop up on the app… you have to make ADDITIONAL purchases to get basically any movie or tv show that is worth watching, to add these additional streaming services/ ‘channels’ it’s about 10$ a month added on to the 12$ you already spend a month on the app itself…. So in a nutshell, it shows you all these popular movies that people watch and love and these super highly rated movies, but you can’t watch them with your initial purchase, you have to buy another ‘package’ like paramount, Starz, showtime, etc. I understand they are trying to make it ‘more convenient’ so you can stream all your favorites in one app but it’s deceiving and honestly is a total waste of money. Way too expensive when each additional channel is about 10$. Just my opinion though.",Deceiving and an absolute waste of money.
3,2019-01-13 02:18:08,"I like the quality, features (on phone, your able to see the music that's playing during a spacific scene and all the main characters. Along with the seasons and episodes your currently on (if it's a TV show)), and I like the modern slick design. I don't appreciate the options (some movies you still have to buy or rent to enjoy) like 'The Grinch' among others for now. They have others available...that came out in 1920s but not the newer ones available! It has been frustrating that I have to watch on my phone for most of the features and am absolutely not able to watch anything on my laptop. I think it would be nice to have the same features available on Apple TV and so on.  Lastly, it would be nice to be able to create multiple accounts for multiple people under 1 main account.  Hope this helps! I look forward to seeing the changes in the future.",Options & Devices
2,2023-08-16 19:50:21,"It’s amazing to me how the last few updates have transformed this from being a really solid five star app to deserving less than one star. I gave it two out of loyalty.   In the past, you could see the upcoming episodes under the one you were watching, like every other video streaming app. They changed that.  In the past, the auto rotate kicked in at a much more intuitive point. They made that a lot worse as well, replacing it with a button.  In the past, when you were watching a series, the app saved your progress, but now it only does so every so often.   In the past, if you were watching an episode of a series and closed the app, when you re-opened that episode, it would start back up where you left off. Now it starts from the beginning.   Many basic functions any video streaming app should have have been kneecap or removed in recent months.   Honestly, it’s like a concerted effort to try to destroy the app. It was one of the best video streaming apps before, but now has become as enjoyable to use as scooping out your own eyeballs with a scalding nail.   I don’t know if this is something that the developers are doing to look busy and save their jobs but please stop. Sitting on their hands and doing nothing would’ve been much more preferable. Roll it back a few versions and stay there.",Stop making the app worse!
2,2021-05-01 15:47:02,"Prime Video is terrible as a streaming service. Your account doesn’t sync, so if you watch something on your phone and try to continue on your tv, it has no memory of it and you have to go searching for your show again and find where you were. For shows you’ve never seen before, when you go to start it for the first time the app will randomly try to start you in the middle of some random season instead of at the very beginning of the show. If you stop a show with less than five minutes left and then come back, it’s gone on to the next episode automatically even though you didn’t finish the last one. Lastly, the subtitles randomly freak out and will just flash on the screen for a split second and disappear for huge segments of the show. A ridiculous amount of bugs to fix for such a popular and well financed service.",Can’t perform its basic functions
1,2022-10-20 18:56:15,I bought the season 38 The Challenge: Ride or Dies. I get on and episode 2 is asking me to buy it. I already bought the season so I call and they tell me wait an hour there was a system glitch it will be on then. I waited two hours and still was not fixed called again and was told a different reason so I asked for a supervisor. The supervisor said it was the system it can take 24-72 hours to correct. I was upset because I had bought the season and just wanted to watch the episode but understand. She said for the inconvenience she would refund me my prime membership and we ended the call. She calls me back remind you she is a SUPERVISOR and tells my I’m sorry I cancelled the membership instead of refunding it… like no I didn’t want it cancelled I don’t have 16$ to just spend right now when I already budgeted and paid for this month and your refund takes 3-5 days. She didn’t help at all and said well sorry. Worst customer service of my life.,WORST CUSTOMER SERVICE EVER
2,2020-12-30 06:14:43,"I love being able to watch shows and the low movie rental prices. However, what really annoys me is the fact that they limit the amount of devices that you can watch shows/movies on but then it takes forever to update when switching devices. I can’t count how many times I’ve tried switching from my phone to my tv for it to take over fifteen minutes for it to allow me to watch on the different device. No matter how many times I exit out of the app or turn off the device it continuously tells me that my video cannot play because it is “playing on another device.” If they are going to be that particular about how many devices can be used they should update their software so it runs faster. I shouldn’t have to wait fifteen minutes to continue my show on another device because their app doesn’t understand I’ve switched and closed out the app on other devices.",Takes too long to switch devices
5,2022-02-16 10:17:03,"Prime Video is great. The app itself has always run flawlessly on my phone. Using the Prime Video app on my TV has been great too. They have a lot of tv shows and movies to choose from. I like how they always remember where you left off. It’s nice that you can make different profiles so your shows aren’t mixed in with a family member’s shows or vice versa. They have a lot of kids show options as well which is great. The only thing I noticed about the app that was a negative, would be that sometimes after I’ve watched a show, it won’t show up in the “recently viewed” list and I have to search for it which is kind of a pain. Other than that though I’m very happy with Prime Video and it’s absolutely worth it to me.",Love it
5,2021-06-04 00:18:00,I found that if I pause what I’m playing on the app only a minute later it will totally close whatever it is I’m playing. I have an iPhone so other media apps will linger in the background so that if I pause for a moment I can come right back to it where I left off without having to reopen the app and press “play” again. Also I can’t make it a background window on my phone without full screening it first which is another thing other media apps do right away which is odd. But over all it is not too inconvenient of things. Just little nitpicks that could make an already great app even better and rival other media apps!,Great app. Only one small issue...
3,2021-08-10 18:15:28,"I can see the app’s quality is improving with new updates but I’m always facing a problem when trying to chromecast, because the button sometimes simply won’t show up! While my phone is connected to the TV and I can cast all other streaming apps o have on my phone, prime video is the only one I have to spend half an hour trying to make it work! So I would recommend either adding a permanent casting button or at least adding another fixed one in the setting, because when the first doesn’t show up you can at least trying to connect the app to the device going to the setting and then making the app work again. It’s the third time I’m deleting and reinstalling the app because it won’t work even after almost thirty minutes trying to make the button appear!",Trouble while trying to chromecast
1,2021-01-07 02:13:15,"Stuff just doesn’t play anymore. A 1 hour video- I give up after waiting half an hour of loading for it to play. I seriously have to download videos for any of them to play. I’ve been in contact with them off and on for the past year and the only thing they can come up with is, close out/reopen, reboot device, delete/download the app, none of this has worked. Now, nothing plays at all. It’ll load for probably 15 minutes then it says there was a problem streaming or playing the video. Last time it did that, it also said there was a problem with the devices internet connection. Now, there is nothing wrong with my internet connection because at the same time, I can stream stuff of similar duration on another app and those NEVER take longer than 4-5 seconds to play. Also when I go into account settings it sits there and loads for a lot longer than it should. BTW, same story on 2 of my iPhones and yes, I have the resolution set to the lowest level",Kinda useless
2,2020-02-26 13:37:20,"I don’t mind commercials in free videos, but if I can’t rewind if I miss something what’s the point.    Every time I try to rewind It gives me a commercial.  I can’t rewind the movie!!!   All due to your greed.   Like you don’t get enough of my money.  We are already pay for the service you would think you could err on the side of the paying viewer, not the sponsor.    Show the price of a video free, free with ads, rent or buy without making me go into the movie page just to find out I have to pay if it want to see it.    I realize this is another ploy to force more money out of us, but come on.   Do you really need to be deceitful for more money?    Just tell me in the thumbnail.  So I don’t have to explain to my kid why we can’t see the movie he wanted to see, and I thought was included in my prime dues.  Put a dollar sign in the thumbnail so I don’t have to waste time going back and forth between the main page and the individual movie pages.",Too much greed
2,2020-11-22 02:26:33,"Overall prime is good, but when I purchase a video on my prime account the video does not always appear in my account.  I access prime on my phone, tablet, computer and TV and yet sometimes a video I’ve purchased and am watching on my computer, or any other device, may take weeks or months to show up in ‘My Stuff’ on my TV, or any other device. When I try to switch between devices to continue watching a video the film may not be there or may take weeks to appear. I thought this was a one time thing, because it first happen about two years ago, but I’ve noticed it happening since then and again today when I purchased a video on my tablet and then tried to watch the video on my TV, the video needed to be repurchased, which I’m not about to do. I don’t share my devices with anyone so there’s no issue with my account being mixed with someone else’s, it just seems to be a syncing flaw.",Prime video sync flaw
3,2019-09-24 06:02:55,"Have always loved your app. Was thrilled when you add support for the Chrome cast, love all your originals, and you have a great selection of shows. Then, you did the Netflix thing, asking if I'm still watching after a 2 to 3 episodes,.. Sigh,.. Most obnoxious thing ever. I work from home and have the tv on while I'm working,.. Insanely annoying to have to take my phone out, unlock it, try to remember which episode I was on (as your app only some times plays the right one when I get back on to it, if my wife is watching and she has watched past what I have it just goes to that). Then wait for the app to open, load up, find the correct episode, then start it over, as half the time it just restarts the episode, try to use the tiny bar to fast forward to where I was,.. Sorry,I hate this new update,.. 2 stars off, love everything else.","Was a fan,.. Still am just less now."
1,2023-03-25 22:06:30,"After years of working like a charm, recently this app went haywire. It refuses to recognize that I've watched a movie or tv show, even when I go all the way to the end, and that show or movie REMAINS IN MY ""CONTINUE WATCHING"" LIST, ad infinitum. That list is now overloaded with shows I can't get rid of. (There has to be some function they dan add to allow you to REMOVE something from """"Continue Watching???"" Also, it's taking forever to get the latest episodes on tv shows. On some shows I have on my watch list, it's been almost three weeks, and I haven't gotten the next episode yet. So, as of now, this app is a real mess and I have no idea why, all of a sudden, it got to be this way. I've tried to delete and reinstall the app. I've tried to change settings and delete things while accessing the Prime Video web page. Nothing has worked. And the help I was trying to get from a chat with customer service fixed nothing.","Right now, it's screwed up."
4,2021-03-05 19:50:16,"Enjoy some of what prime offers but it’s not my go-to streaming app as there’s just too many others out there with more content. A couple of things that I dislike about this app is the forward and rewind functions (instead of just forwarding or rewinding, it tells you you have to hold to forward or rewind and takes a few second before it actually does it, whereas other apps just forward and rewind right away). The other thing is it doesn’t always go to where you last left off. Finally, my biggest complaint is that I started to watch more foreign shows, particularly Chinese drama, and problems I’ve noted include audio and video not syncing, and the audio will go out completely in parts of the show. Would be good if these can be fixed.",Ok but some issues need to be fixed
1,2022-04-10 18:20:30,"Ok so the app works flawlessly.  I’ve just finally got tired of hopeing that being a prime member actually means something.  When was the last time something you purchased made it to your house in 2 days… same with the video app.  The rotation of content has always been a little, slow, but this service came with being a prime member.  That’s ok, I can handle that, but lately I've been for things to watch and every time I go into a category to browse (with the “free for me” on) it turn off every time I back out to the homepage or search something…….. all the rent/buy stuff is there again.  I would just like to see what is available for my purchase of prime.  I don’t want to see anything else unless I ask for it… NOT the other way around. Stop trying to up-sell me for something I’m already paying for.  Having said that, I’d still recommend it to everyone and continue to use it.  I mean, what’s the alternative.",Good in theory
5,2018-01-26 04:42:45,"I won’t buy another video from this site! I own all 7 seasons of a TV series, that happens to be on HBO.  Half the time I try to watch the series I own on “PRIME” HBO’s adds keep me from getting to my videos, prompting me to buy a subscription to HBO NOW.  It’s frustrating, and then to call customer service and English is not the first language of anyone I spoke with.  Which would be fine but they couldn’t understand what I just explained.  They kept telling me to renew my subscription, which I don’t have or need to watch my videos.  For extra fun I was hung up on 3 times. I have been a fan of Prime for a long time.........not anymore..... Ssshhheeeeeesssshhh I just wanted to watch my videos.",Advertisement before customer service
2,2021-05-25 02:12:15,"Dont get me wrong this is a halfway decent app when you have a reliable internet source, but unfortunately if you’re like me and travel a lot for work you’re going to find the download system horrid. I purchased a such films as Battlestar Galactica, Apollo 13, and Mad Max: Fury Road, and the app would just freeze a download either barely into the installation, or just short of being completely downloaded. When it does work like with Camp Camp and Pulp Fiction, when I am riding in away in a bus the download won’t watch due to a lack of an internet connection. I thought the point of downloading a show or movie was so you could watch it while offline. Is there some new law requiring an internet connection to watch a download because it makes no sense otherwise. I pray you fix these issues ASAP.",Why do I need an internet connection watch a download
2,2018-06-12 23:39:58,"I know that you guys just love to introduce Prime content, that's pretty much useless abroad. But removing My Library, you know, movies that I bought and that I own, seems to me like adding a new bug, not fixing anything tbh. Just creating chaos out of the completely fine app. Maybe by intention. ============================== After contacting customer support turned out that since I'm abroad, the app just told to Prime that my country isn't the US anymore. That switched country and bought movies disappeared. Huuuuuuuge bug. Bought movies are just like original DVDs or Blue-rays, played on let's say US Blueray player. They must be playable everywhere. And please don't make automatic software decisions before asking user is that really what user wants. Those are mobile devices that we're talking about, meaning they're moving, sometimes across the world, not only across the US. Something to think about Amazon's PMs.",Where's my library?!?
2,2017-12-16 19:51:45,So the app is pretty good when it works and it’s worked mostly well for the couple of years I’ve been a prime member. I like that if you tap the screen while watching something you can learn more about the actors or general trivia about the scene. It’s also nice that I could easily pick up where I left off. For a long time the last thing I watched would appear at the top.  But I noticed lately that I sometimes have to search the title of what I was in the middle of watching if I stopped midway. It’s especially frustrating if I’m tired and the title doesn’t come to mind right away.   The most frustrating problem I’ve had lately is videos not playing at all. I get an error message saying it can’t connect to the Internet. But I have no problems streaming videos or music in other apps or browser. It’ll be hours before it’ll let me watch anything.,doesn’t work like it’s supposed to
2,2019-01-05 10:44:07,"The features of the app that I have checked out, so far, are pretty slick; however, when you run across an important feature that falls flat and simply doesn’t work, it is quite frustrating. It is obvious that the “contact the seller” link that is provided in the order status section wasn’t tested (incompetence), or the engineering leadership identified the problem and released the product with a known flaw (ethically corrupt). When one clicks the link, it does not perform as expected, as it displays the tracking information for the order, not the contact information for the vendor. Having an autonomous and fully automated ordering system is great, but when there is a glitch and you cannot contact a human being to intervene and correct the problem, you quickly realize that Amazon’s goal is to completely eliminate human interaction. FIX THE PROBLEM.",Application was NOT fully tested before fielding
4,2021-12-30 17:08:06,"Come on Robin Williams one more time heck yeah! I love humor and I love Christmas, and Robin Williams and Candice don’t disappoint! This movie made me smile 😊 and keep smiling! With all the world upside down and the pandemic 😷 and sooo much more Robin Williams last movie 🎥 yesss I would watch this again. Merry Christmas 🎄🎁 folks and Happy New Year 🎊🎆🎈 2022 bring the year on.. I would have given the movie 5 stars ⭐️ but Robin Williams was a super comedian and he was always working on his humor, so out of fairness to one of the greatest comedians ever 4 stars ⭐️. So Robin where ever you are there’s always room for improvement! I see you just beyond the veil laughing and smiling 😊 and telling anyone within the sound of your vortex some really awesome jokes. We just can’t stop laughing 😂….",Worth the Watch!
4,2021-08-17 00:44:06,But I hate that you have to purchase some movies and the look of the app like do you even like celebrate Christmas day and Christmas movies and Christmas stuff do they make the ad look like a head scarfs Christmas hatSnow and that’s it and the prime video logo I want to see that and awesome oh well but also because you know I’ll be watching it are you watching odd squad cars are yeah are you getting into child Hood State because I mean don’t we all remember our childhood and I’d be watching pretty good stuff on there not really much to be watching but I like everything about it I like that they have all these movies and stuff I hate that you have to purchase some but it’s OK#HatingLoveNotReallyHatingLove… This is Hannah signing off PS do not hate love.,I love it but …
5,2018-06-07 18:54:51,"Basically, everything you want is on here. I love that there are parental controls per the device you’re using and that you can have multiple devices watching prime video without an extra charge. I can sync all my digital movies from here to movies anywhere website, I prefer that over iTunes video any day. I also love the primer discounts for rentals and purchases that they run every so often. It’s about as cheap as red box but lasts longer, sometimes 7 days after the first viewing, and I don’t have to rush out of the house to drop it off by 9pm Kiel redbox requires. Another bonus is I can get HBO and other channels through Prime and cancel at anytime. LOVE that feature. I highly recommend it!!",LOVE PRIME VIDEO!
4,2022-05-13 23:19:09,"Can you fix the bug where the video loading screen spins but won’t play the video? I uninstalled and reinstalled the app, rebooted my iPad, and have the latest iOS. However, I still get a black screen with a spinning circle when I tap on an episode of a show that I want to watch. I have no other issues on other video streaming apps. This issue started two updates back. Update: I have updated my iOS, the app, signed off and signed back in and I still get a spinning circle animation when I tap on the episode I want to watch. UPDATE: I fixed the issue by removing my old devices from my iCloud account.  UPDATE 2: I am getting the spinning circle and playback error again.",Slow to load videos
2,2020-05-29 06:06:13,"After entering the app I was asked to sign-in. Like many people I have my account passwords saved on my phone for ease of use. But, when using this app the fingerprint scan used to verify my identity didnt even appear on screen! By habit I knew what it wanted me to do. Furthermore, after entering the password the app wouldn’t even accept it. I checked to make sure it was the right one and it was, even after manually entering it it still wouldn't work. After a bunch of failed capchas and other little issues I had with this app it finally let me in after resetting my password. Now I have to update it on all my devices...  With that being said, my other experiences with the app have been good. The layout out of the is quite nice and I like it more than other streaming apps. Its straight forward, intuitive and dark tones make for a good color scheme.",Bad Experience
5,2019-11-07 18:32:37,"Our family loves watching Prime!  Access to family friendly shows is what we look for most in our TV viewing.  There are some PBS shows where we can see a few episodes or seasons and then others cost too much to buy.  Would like to see shows like Murder She Wrote, etc have more seasons added.  Also, I enjoy watching Law & Order SVU, so more seasons of that and other similar shows would be great.  Would like to see more of the movies for kids be “prime” instead of having to pay for many that we would watch.  Overall, use it way more than Netflix....thinking about giving it up, if Prime offers more.","Love it, but could use some improvements!"
3,2020-08-22 22:06:34,"App has gotten increasingly more and more unstable in the last few weeks on my 4K Apple TV. App hangs on loading. I have to delete it and reinstall. Auto play on TV episodes is hit and miss as to whether or not it’s going to work. There is no autoplay setting that I can find in the Apple TV app since the addition of profiles.   While we are on the subject of autoplay, the “are you still watching” is a nice feature but has horrible execution. The counter is apparently set to trigger after a certain number of episodes instead of on a timed interval. When you have a 4 year old wanting to watch Sarah and Duck and each episode is only 6-7 minutes you end up interacting with the app every 20 minutes or so.  It would great if it did a timer/episode which ever is longer.",Not ready for Primetime
2,2022-04-26 23:00:23,"It’s really frustrating to find a movie (or show) that you’d like to watch, only to have to pay to see it. It’s also ridiculous to be able to watch a season or two of a series and find out in order for continue watching, you must pay, not only for the next season, but again for each succeeding season. Or pay for selective seasons by having to subscribe to a service like Paramount+. One example: some seasons of the reality show Survivor are free but others, in no particular order, require a P+ subscription. In the years I have had Prime, I paid for one movie only to find it playing on TBS network.   I use the download option on my iPad mini for use during my frequent camping trips where there is no internet. It’s a nice feature. But Netflix has that option, too.",Not enough free content
4,2021-09-14 05:55:07,"I have discovered that Car Play texting and reading texts doesn’t work if Prime Video isn’t fully shut down on my iPhone. Even with the app closed, my home screen still thinks it’s there and shows me a play button. I think I may have to fully shut down my phone to clear it (cached?) before I can drive anywhere. This never happened with Netflix to any degree. And this is after the most recent update from Sept 8/21. Other than this frustrating bug, great app. UPDATE: Definitely have to power off my phone to clear out Prime Video so I can send and receive texts via Car Play. Prime video also shuts down if I use another audio app via Car Play.",Does not fully clear when closed
4,2020-06-12 03:55:27,"I love the movie and show selections included in Prime. I LOVE the selection of crime shows from the UK and the shows from PBS.  The one complaint, and it’s a pretty big one, is that stream frequently fails/crashes/goes back to the selection screen.  This happens several times every week.  It also happens on both iPad and iPhone apps.  Sometimes it will resume working when it select play, but usually it will continue to fail and Nothing but time will resolve it.  When this happens have tried restarting the app, uninstall/reinstalling the app, switching from WiFi to cellular.  Nothing I have tried has provided a better solution than time away from the app.  Please fix this.","My favorite streaming service, but for 1 BIG problem"
