Score,Date,Content,Title
1,2023-09-24 13:27:29,"I’ve never been to a concert event before. I’ve been excited all year to see Beyoncé in Houston. I tried multiple using multiple apps to buy just one ticket. Each time using Ticketmaster online, on the app, and on my laptop the same error message. I call customer service to help me and he’s rude and all he did was try to help me find a ticket then direct me as to how to pay for it myself. Literally doing to same thing I was doing before. Of no use. Pleaaaaaaaaaaaaaase stop using these people because this is ridiculous. If your sold out say so. If you can’t handle the traffic from Beyoncé don’t take it on. I’m legitimately hurt I don’t get to experience this. I called my bank and everything they said there’s no issues on there end. I tried purchasing multiple different seats. Nothing worked. I wanted to be upfront but after trying to buy so many times they jacked up the price almost every time they gave me an error after trying to buy another one. Ik no celebrity should use Ticketmaster again. Especially one of beyonces status. She loves her fans and I’ve been a lifelong one. And now I can’t see her iconic Houston renaissance performance. If this wasn’t such an aweful experience I’d settle for a no view seat but I will never give Ticketmaster any of my money.",Why can’t someone make a better version of this that actually works
1,2022-04-23 02:15:58,"I’ll say that again: Highway Robbery, best describes ticketmaster. I was attempting to buy tickets with the help of 3 other people, let me note. We were shoved into queue after we have checked into the “waiting room” way before start time. We get in and are told there are “2000+” infront of us. We sat there for 30 minutes with no movement and suddenly got in to pick tickets. I say that in a joking manner because buying tickets was IMPOSSIBLE at that time. We see tickets fading and coming back and we don’t even see that same tickets available for each of us when they do appear. We watched ticketmaster PRICE GOUGE THEIR OWN TICKETS. Due to high demand it’s okay to take tickets that were ~$60 and make them $3250?! What the actual…? Oh, and to make it even funnier: we all also tried buying tickets for different venues and guess what?! SAME STORY. Ticketmaster does NOT care about fans nor groups that they sell tickets for. They are greedy lowlifes who want to feed off of the desperation of fans. The groups and the fans deserve better. I have never wanted fans to band together and sue the pants off of someone more than I have today. Ticketmaster is being allowed to highjack money and tickets from fans for years and no one has done anything. I truly hope the people that work for ticketmaster can’t sleep at night.",Highway Robbery
1,2021-11-19 19:11:31,"I have pretty much always detested TicketMaster. Their fees are outrageous, and their service is almost non-existent. I buy tickets through any other means when possible, and I have sometimes decided against buying tickets to shows I wanted to see when they were the only option. There was a show my husband really wanted to see on his birthday, so I just bought tickets from them for the first time in over a decade. It seems they have gotten even worse!  Outrageous service fees, then even more outrageous fees if you want a physical ticket! I went with the ""free"" mobile option, now I find that I may not be able to use it, because I can't log in to their app! I have the same error message others are reporting that has apparently been going on for a long time. I am now in their customer service queue to try to resolve this by next week (lol!). Perhaps their response time is so backer's up because everyone is worried about having reliable access to their tickets? Yet it doesn't seem like fixing their app is a particularly high priority.   The only way to do anything about this company's decades long disgraceful behavior is to complain about them directly to the shows that hire them (remember, these shoes are their real customers, not you... you don't have any leverage over them directly).",Broken Login
1,2023-09-12 23:35:35,"Can’t get further than clicking an event. The app will not even display show times when connected via VPN, let alone buy a ticket. No other ticket seller service that I use prevents a user from buying tickets when connected via VPN.  With VPN disabled, cannot purchase tickets. Clicking to buy pulled up the website instead. Website won’t log me in and has me change my password three times noting that my password is due for changing when I retry to log in with the new password I was just forced to change. Eventually, went into app after buying the ticket on the website because there’s no ticket to be had on the website, app says I have no tickets. Went to website again, had to change password again, then nothing. Went to website on computer, changed password again and “your phone is your ticket” when their app says I have none. Went back to website on phone and the fifth time was the charm and I could finally see the ticket I paid for on the website. Added ticket to wallet and deleted the broken app to avoid event day surprises. Never again will I buy tickets from Ticketmaster however much I may want to see a performance. Wasting my time on top of predatory price gouging practices and broken services? No thank you. Nobody’s worth it.",Useless over VPN useless without VPN
1,2021-12-12 10:33:48,"From the ticketing process to the actions of the company, everything is horrible!!! They have a official platinum policy mean after a current time if the tickets is in high demand ticket from ticket master themself, not even resell of stupid scalpers, the price go up 3 times it’s original price !!! So dumb only trying to make money not trying to connect fans with artists!!! They are also very bad with select fans to buy ticket, giving scalpers ammo to sell tickets for crazy prices!!! Their resell platform is also terrible, without many rules reseller are selling tickets 10 times the price legally just because they are using this horrible company!!!!! Using twice as a example many real couldn’t get in to buy tickets but scalpers just show got many tickets to sell for unreasonable prices and when you do get in official platinum prices are just crazy though the roof like 500 plus dollar for nosebleed and 1k plus dollar for floor seats in what world is this justified!! After a while they have official resell also selling for crazy prices, like what is this? DON’T EVER USE THIS COMPANY UNLESS YOU WANT DISAPPOINTMENT !!! -to Ticketmaster : not everyone is made out of money at try to connect fans to artists and not trying make as much as you want!!!!",Worst ticketing app ever!!!!!! SCAM !!!!! DON’T USE UNLESS YOU WANT TO BE DISAPPOINTED
1,2021-11-04 17:54:13,"It is painstakingly difficult for me and so many other people I have spoken to to get tickets on this app/website. Recently, I registered for verified fan presale for a show, I was one of the first in line, and the app took my money and gave it back saying it crashed and I couldn’t purchase the tickets. Then, we got booted back to the start of the queue. Finally, we get back in, and now it won’t let us purchase tickets that they say are available but then aren’t for some reason after we press next to continue with the purchase. So that’s frustrating in and of itself. But it certainly doesn’t help that the customer service is one of the most if not the most horrible customer service experience I have ever had. They don’t have their phone number listed online, and after we finally found the phone number, they won’t let us speak to a representative. They redirected us to the help section of their website which is useless and doesn’t have a way to message anybody that works there. Overall, the experience with this website is beyond unbearable, and it is so sad that they are leeching off of and stealing from teenagers that just want to see their favorite artists in concert. I’m very disappointed.",I wish the artists I love didn’t use this app
1,2021-09-20 01:55:47,"Ticketmaster does the BARE minimum it must to accommodate customers who need accommodations brood a disability or handicap. The website and app both are egregiously different to use for this purpose, and even when you do manage to find out what the seating will be like and what accommodations are available, my mother and I once arrived at the “accessible” entrance to an event we’d purchased accessible seating at only to learn that the only way to enter without taking a substantial flight of steps was to use a wheelchair lift. My mother doesn’t use a wheelchair, but she can’t easily take a large flight of stairs, either. Then our accessible seats were exactly opposite the accessible entrance, so after wearing herself out climbing stair with considerable assistance, she had to walk halfway around the coliseum to reach her seat.   After one or two other debacles using this app, I finally drove from Cincinnati to Columbus and back again just to walk up to a ticket window and purchase tickets in person rather than pay a fee to Ticketmaster for the frustration and inconvenience of being treated badly for seeking an accommodation. I know I’ll have to use this app again some day, and I dread it, because I never want to give them another cent for treating my mother so badly.",Need Accessible Seating? Shop elsewhere.
1,2023-03-04 20:06:30,"Okay, so I know you are probably sick of hearing about Taylor swift. But my experience with Ticketmaster was AWFUL! I got into the first presale for Inglewood, CA but I was in Australia at the time so I had to wake up at 3am just to try and buy my tickets. And as you know the Inglewood tickets and a couple other were pushed back another 6hrs. I went back to sleep and got up at 8am to prepare to buy my tickets at 9. BUT NO! i got to 11 people ahead of me when ticketmaster then said the presale was sold out. I called ticketmaster but their customer service is TERRIBLE and the girl ummmed and awwwed until eventually saying there was nothing she could do.  FLAT-OUT LIE. I think they are just too lazy to do anything. Fast forward to December and ticket master sent me another opportunity, (per request of taylor) and when the emails for my show were meant to come out I DIDN'T GET THE EMAIL UNTIL THE NEXT DAY! I checked every single night and that email never came up until the next day when it was too late. I called up Ticketmaster AGAIN and told the guy everything but the same thing happened! i was on the phone for 30 minutes (20 minutes on hold) AND HE TOLD ME THERE WAS NOTHING HE COULD DO AND TO CHECK WITH OTHER SELLERS! NOT GOOD ENOUGH TICKETMASTER. You crushed a 15 year old, I hope your happy.",Eras tour
1,2021-10-10 01:58:27,"Horrible app. Horrible website. Horrible company. Every time I’ve attempted getting tickets from TicketMaster, buying said tickets has been the worst experience ever. And if you ever get put into a waiting room of any kind? Sorry, there’s a VERY good chance you’re not getting tickets. Think you got tickets and are ready for purchase? Sorry, someone else had the same tickets as you and happened to click that buy button just one second faster. Well, there are resell tickets, right? Sure there are! But every single one was bought by a person looking to make a quick buck (and was for some [frequently changing] reason allowed to buy tickets before the public sale), and said tickets are now thousands of dollars over the original price! And it gets even better! These resellers are never gonna get punished for this or forced to lower their prices because TicketMaster got the money that they wanted and never cared! And if you try to complain or say anything negative? Surprise! You’re going to be ignored, and nothing will happen. Again. Horrible app. Horrible website. Horrible company. If you have the opportunity to buy tickets literally anywhere else, DO SO and save your money and mental state.",Buy tickets somewhere else. PLEASE.
1,2020-02-03 02:45:27,"I downloaded this app, just briefly, the day before I would need it to purchase tickets for a major, very popular, music event. I attempted to login to my account on my PC separately the next day in order to update my payment information before the queue would open but conveniently could not because they were having ‘technical difficulties’ and many others online were also complaining of being unable to log into their accounts. So, I was unable to streamline my future purchasing process but that was shown to be irrelevant as I will reveal thusly.  Later, after waiting in queue for a half hour the tickets that were shown as available could not be purchased when selected. Later that day, many more tickets were available but only about a third of them were listed as a ‘verified’ reselling of the ticket but the rest didn’t say they weren’t new, while all the tickets were 3-4 times the price of the original. At the same time the band appeared to believe that all the tickets were sold out to all their events and had set the prices for their own event to be between $59-$200. So, in conclusion Ticketmaster is a scam making millions off of the deception of their hosts and customers.",Monopolizing Costs with Treachery
5,2022-03-18 17:13:27,"I wrote this review many years ago vvv, and it looks like Ticketmaster took my advice. I just bought Paul McCartney tix, and the process was easy and well explained. I’m so happy they have gotten with the program that I don’t care what the service charge is. Everybody has one, so what? I also like very much their attempt to keep the bots out. Bots are so unfair to everyone, I hope TM is successful! Thanks for hearing my plea, guys!   [Many many years ago] The app works fine, but HOW you choose a seat is the problem. TM doesn't give you choices - they just give you a random seat. You can try to change seats, but then they give you another random seat. There is no ability to choose a section, much less choose specific seats that you like! Come on TM, you people are really stupid! My local art theater allows me to pick the exact seats I want! We have the technology! Get with the program, you numbskulls!",Ticketmaster has always been oblivious
1,2019-12-13 17:48:30,"Let me save you all from getting screwed out of those hard-to-get tickets at initial sale time: DO NOT USE THE APP!! Let me explain what will happen to you using my own experience. One hour before the start of the sale, the app put me in a virtual “queue.” When the sale started, it showed me where I was at in line, real-time. I was “2000+” behind which I learned the hard way is the maximum the app will display. As you wait it will give you minute by minute updates of how all of the good seats are selling out while your place in line continues to be “2000+.” I thought I should wait because every time I called the number it was busy. Finally, after 39 minutes and all the good seats were sold, I was still 2000+ in line and it looked like it would be at least another hour before I get to the front of the queue. In desperation, I called and the line was no longer busy! I was able to cut in front of everyone in the queue with that call and purchase the tickets. Word to the wise - do not use this app if they put you in a queue longer than 50 people. It’s a total joke and you’re better off just trying to call. By the way, as I write this I am still in the queue. Horrible experience. I’ll try to enjoy my mediocre tickets.",Do NOT use app for popular events!!
1,2021-05-19 17:19:39,"Tried to purchase some tickets to see dead and co at citi field. As I’ve done for the past 5 years, I was 15 minutes early to presale and waited in queue to get my tickets. Here I am up next and I choose General Admission, which I also get each year, and put in my card info and click buy. A few minutes go by and it says “application error” so I use Apple Pay and it says “payment confirmed. Please sit tight while we get your verified tickets”. I’m waiting, and waiting, a few minutes go by and I’m still waiting. Meanwhile, the timer to buy my tickets keeps on ticking. I keep waiting and next thing I know the timer runs out. “Your window to purchase tickets has expired and your tickets have been released”... I try again to get the tickets. I get back in queue and it says “it’s your turn! Redirecting you to seat map” and that’s all it does. Contacting Ticketmaster is simply not possible so they couldn’t help me. I had to go to another device to get the tickets and by time I got to the device the only General Admission tickets left were VIP packages that cost double the price. Now I’m stuck way in the back even though I was 15 minutes early to presale all because Ticketmaster’s app doesn’t work",App doesn’t work
2,2023-05-08 22:08:51,"This particular concert wouldn’t let me pick what part of the aisle or the seats in which I’d be sitting in. ALL THE OTHER CONCERTS LIATED ON YOUR SITE/APP ALLOW YOU TO DO THIS!! You’re making it difficult for people to see where they’re sitting. Why choose NOW to not be user friendly? I would imagine it’s the $3,000 per seat front row ticket cost or perhaps $2k on second row or $1,750 a ticket on row H that has you making it harder for us to pick the seats? I tried repeatedly to pick the $299 seats and the only way to do that was to get ALL THE WAY TO THE END where you needed my CVV # to complete the purchase, and THEN I got to see the seats I were paying for. Slick. But not slick enough. After 12 different “back out of the purchase” stunts I had to pull in order to try again for better seats, I finally got them. Nice try, Ticketmaster. I am steadily waiting for a better company to come along that sells tickets to fans for enjoying the show, not picking their pockets. You continue to amaze me at how you lower the level of customer experience we are all forced to endure through you.",Their service is what you’d expect from ticket brokers. They make HUNDRED$ on 2nd round profit!
1,2020-02-01 22:28:30,"Tickets for any concert are all worth EXACTLY the same. But because of “popularity” ticket prices fluctuates. Ticketmaster likes to use this to advantage to scam more than what it’s worth on everyone buying tickets. The concert I was going to had seats ranging from $50-$300 nosebleeds to floor seats. But because tickets were not selling as quickly in a timely manner as TM has hoped. They dropped all seat prices to $20, equalizing nosebleeds, mid seats, and floor seats to “$20”. I already purchased two tickets days before for $50 ea. Not including tax and service fees. I’m paying $150 for crappy seats. When floor seats are now ONLY $20!!! I can’t even get the difference in money back because of their “agree to no refund” BS policy. Everyone going now gets the pay only $20 for ANY seats now. I paid 7x the price that people are getting for a fraction of what it was originally sold for. Ticketmaster monopolized and control ticket prices whenever they want and I think someone needs to stand up against this giant business because they are seizing money and making up “agreements” to trap everyone into paying their outrageous prices. I’ll be writing to the Better Business Bureau BBB and contacting my credit card to dispute this problem. Ticketmaster is trash 🗑",Ticketmaster SCAM PLEASE READ
3,2022-03-05 17:59:53,"Unfortunately sometimes/often TM is the only option, so the frustrations with the app don’t really matter in most cases. When it works, it’s super convenient to have the tickets on your phone, but I’ve had the app crash on me several times at events which leaves me scrambling to get my ticket somehow pulled up (sometimes switching to the browser site works) which is stressful when you’re stuck outside of your section for restroom breaks or concessions runs. We’ve had issues transferring tickets to others via the app too so whoever bought them is sometimes stuck running out with anyone else in the group who needs a break or lending them their phone. They also jack up the fees on the tickets so that they’re often 25% of the total cost—I understand that they deserve a cut for handling the transactions, but I hate that a 1/4 of what I pay goes to them instead of the artist or the crews doing the actual work to make the show happen. It is what it is, though. Can’t say other ticket apps are much better.",Convenient app (when it works) but the fees are outrageous
1,2021-07-21 05:11:19,"I almost never write reviews but felt i have to because I always thought ticketmaster was the most reputable place to purchase tickets. I was wrong. Spent nearly $5,000 on concert tickets a  month ago on ticket master and have no idea where they are it says they would be mailed between 10-14 business days of purchase. But my concert is in 9 days and i have 0 information on where my tickets are. Their only customer service option is email and live chat, live chat is entirely broken and will not connect you and email takes  multiple days-weeks to get a response if youre lucky. I emailed once the timeframe of 10-14 business days passed and i hadnt recieved a shipped notification let alone the tickets and All i was told is we do not handel shipping or printing of tickets if they do not arrive  within 48 hours of your event please change delivery method to will call. But how the heck can i trust a company that cant deliver tickets in a month and a half  or respond to an email inquiry in less than a week to make proper arrangements in less than 48 hours. i will definitely be using stubhub for all of my future events and i encourage you to do the same",Ticketmaster is pretty much a scam
1,2023-05-14 21:18:25,"I usually never write reviews- ever. But this this is quite unbelievable, absurd and the most dishonest company I have come across. I wanted to surprise my dad with birthday tickets to a concert that he has wanted to attend for the longest time and the first mistake I made was trusting this company. I bought tickets for my whole family, spending a considerably significant amount of money, and what did I receive…? Nothing, absolutely nothing. I’ve been trying to contact customer service and received nothing but silence. (Mind you the concert is tomorrow). For a company of this size, lacking a feasible, workable system that can successfully facilitate customer satisfaction and aid is just absurd and embarrassing. I have tried everything but only came across a fake customer service number online that scams people. And what did they do, oh let me remind you, nothing! I definitely will not be buying anything from them in the future and I certainly will NOT be recommending this company to any of my followers on any social media platforms and surely not to any colleagues of mine. Thank you Ticketmaster for ruining my father’s birthday, you sure know how to make it memorable!","No tickets, no help & stolen money"
1,2022-06-16 16:57:25,"0/10 would not recommend to anyone. I bought tickets to see my favorite band at Red Rocks back in February 2020. Got an email saying I didn’t have to do anything. My tickets would get delivered to me when the show got closer. Waited patiently til the show was merely 1 weeks away. Still no tickets. After my anxiety about having my tickets kept building and building, I wanted to talk with someone from Ticketmaster but it’s like detective work just trying to get in touch with them. They have no phone number, no live chat, and nonexistent management of their email support. I even reached to their support account on Twitter and even that didn’t work. If you google this problem you will see tons and tons of people sharing their awful experience with this company and how they failed to provide them with refunds, tickets etc. NEVER buying from them again. Horrible customer service. Even the box office at the venue told me I had been scammed when I arrived on the day of the show. I had to buy reseller tickets for over twice the cost from the parking lot of the event because my tickets from Ticketmaster never arrived.",It’s a scam w/ a side of atrocious customer service
1,2022-08-18 21:44:37,"Had bought one ticket for me to go to an event on the 12th of sept, only to have a change of plans and try finding away to get my money back. Was told to call the event center and received no help there I then reached out to Ticketmaster themselves and I’ve had one of the worst Customer Service experiences I’ve had in a long time. It’s infuriating, not only did they gave me typical and already tried troubleshooting suggestions they basically started to ignore me or did no longer reach out again to see if I needed further help. I have reached out many times recently again and again, and have not heard back from them. I then found out how to resell tickets and I’ve tried doing it in the app and on the website only to have no luck and nothing but errors occur every time I would try to list my ticket.  On both the app and website it will not accept my bank credentials,cards (debit and credit) nothing. I’m basically stuck using another site hoping that somebody buys my ticket or I’m going to be out $110. Ticket cost 60 + 20 in fees. Said screw it lets make it 110 and got a souvenir ticket. Ridiculous.",Terrible customer service. Awful app and website
4,2019-10-25 23:10:53,"Ticketmaster is great for the shows at local & smaller venues, & tickets are immediately sent to your email (for “go mobile” electronic tkts.)  It stores your info so additional input is not required. The problem is, for larger, popular concerts, the app is waiting, waiting, “due to volume.” Many times, I’ve selected tickets, & proceeded to Payment, while waiting for the system to secure my tickets, after minutes, there’s an Error message & no luck.  In addition, if prepaid parking is selected, concert tickets must be mailed along w/ parking pass (but this is NOT apparent,) the system just Will not Process your order. This also happened when I thought I purchased meet & greet tickets, waiting, waitinf, after 2 error messages, available tickets went from row C, to row V, so I saved $$ & bypassed the meet & greet, paid less  & got front row tkts.  I’ve also had the say that tkts were not available, I released tkts purchased new tkts, & ended up getting charged for both sets of tkts.","Generally good, not for parking or special services."
3,2019-02-10 17:56:26,"The Ticketmaster site would not allow me to purchase my tickets using my home PC, even though I was logged into my Ticketmaster account. It kept giving me an error message telling me to purchase from a laptop or mobile device.  The problem I have with ordering from my phone is that the mobile application does not allow you to select the specific seat location that you want.  You have to take the 4 seats (or however many you are searching for) that the system finds for you.  I was wanting our seats to start on an aisle and even though the website showed the aisle seat was available, the mobile system would only give me 4 seats beginning from inside & working out toward the aisle. So lame! I understand why they want to sell the tickets in that manner, but why not put the needs of your customers first & allow the customer to dictate what seats they buy? What is the point of leaving one aisle seat open? Don’t drive people to your mobile app, where the customer has less functionality (unable to choose seats).",Irritating experience
1,2023-03-17 19:12:40,"This is a review for Ticketmaster as a company. They have completely lost sight of what their customers want. Going to concerts used to be something we could do as a society to collectively enjoy the arts but has turned into a vicious lottery system that only the mega wealthy can afford to participate in, or if you’re not mega wealthy-something you can only afford to do maybe once a year. Ticketmaster clearly has no care in the world for giving fans a chance at buying face-value tickets, they thrive off of the scalpers who use their service to make obnoxiously large profits while actual fans lose out on the opportunity to see artists perform. Sometimes artists who are nearing the end of their touring careers making it that much worse when the opportunity to see them is taken away. I’m hoping more artists will take their business elsewhere to smaller ticketing businesses like Dice FM that only allow tickets to be sold on their one platform and resold only for the original value. This generation of concert goers is dwindling due to the lack of accessibility to getting tickets. Thanks for nothing Ticketmaster.",has ruined the concert going experience
