Score,Date,Content,Title
3,2022-05-24 03:00:30,"I’m very frustrated because of a couple things… I did a free trial and liked the app, so I got an annual membership. The MOMENT the trial was done, which was of course in the middle of the night and woke me up, the app didn’t utilize my membership even after restoring it over and over, and repeatedly locked me out and deleted all my mixes and favorites. I ended up reinstalling and that seemed to fix it, although I had to start from scratch on everything… but now the best and only feature that compelled me to purchase premium no longer works. This app won’t play in the background anymore. And I can find any instructions, documentation, anything to help me find the widget button thing I read in the reviews. My settings screen doesn’t have anything like that, and I’ve tried looking in every screen so far and still cannot find it. Why can’t this app have a user guide? One that shows screens and buttons, like normal apps, and explains the settings and how to find things, etc. this is really frustrating since I still can’t get it to work and haven’t heard back from anyone. If you change features, tell your users and provide documentation. It’s that simple.  Edit: changed to 3 stars after customer service addressed the issue. Still not impressed by the help site and lack of user guide.",Very very frustrated
3,2021-03-24 05:02:21,I really like this app. I use it a lot since I need noise to fall asleep. I've thought about going pro multiple times but I haven't because you cannot preview the sounds and I think that is not only ridiculous but bad marketing! I would give 5 stars if you could but you cannot so 3 it is. March 2021 update: Not sure when I left my first update but I’ve been using this app for two years now and I know that because I’m super creative at titles here’s looking at you June 2019. Anyways I’ve always really been cautious about noise machines because.... OK I’m clearly paranoid. Like who’s putting what secret things in them or subliminal messages or you know what I don’t listen to the water ones because I don’t wanna have to get up to pee at night. Anyways March 2021 it has been discovered that my paranoia is justified because I have now discovered an extra sound in one of the options. In the monk chant there is the sound of what I believe is a keytar. I don't know if this is a glitch or what but again paranoid. This is actually the first time I used I guess somebody else’s mix and I have used the monk chant before and never noticed it maybe it’s because of the different volumes I put it at but as I write this it's the only sound playing and it's clear as day. Now instead of sleeping I'm scrolling through reviews to see if anyone else noticed it 😖😖😖,One problem
2,2022-04-13 04:09:52,"Sooooo. I used to really like this app but I need talking to fall asleep so this app doesn’t work read this review to find out about that. This review talks about goods and( mostly) bads so first is good there is a lot of sounds and you can make your own! Bad so there is like 2 stories that are free and like 4 meditations that are free so if your looking for free meditations then this is not the app for you. Also if you want all of the stuff unlocked then you will need to buy premium for like $60 a year. My parents will not let me buy anything on any app so this is me and my moms suggestion: what if, you did like you could unlock one storie/meditation/sound by itself for like $8-$10 dollars a year to unlock one at least take this in mind And also you guys always are like,” oh we understand your concern and we will try to fix it 😊💤💤” NO. You always do this! I have requested this for MONTHS and updated it every time! I’m so fed up with them sending me notifications that,” oh, a new story came out listen to it now😊💤” I just turned them off! Every now and then I check in and see if they UNLOCKED any thing but NO! I’m not using this app anymore! I’ll keep it just so that if they do take care of my request I can rate it but I’m not using this anymore I’ve found a new app. Thanks for reading this. Just take in mind that if you don’t want to pay... find a new app.",Pls look!
2,2020-05-09 18:53:18,"Upon downloading this app I was rather excited more so after reading a couple reviews on how this app really helped soothe, calm the mind and maintain the body at a peaceful state. But Im disappointed that the app doesn't even allow the user to listen to some of the program boxes within the Meditations section for a trial run. How am I going to pay for something I cant even have a glimpse of? On some Im really interested in listening to like the Kids, Deep Sleep, Insomnia and Napping, for example, they're all locked. One should be available for each of the sections, at least. I don’t understand this concept.  Something else I have noticed is that it doesn’t save my favorites ever. I have made sound mixes and it doesn't save them . The app doesn’t even let me trial run that to see how it works!  Also, if it was a one time payment for the app in order to have full access for life that would be better. Whatever the price they decided was decent for their company to sell it for on the App Store would be more reasonable than what theyre asking you to commit to paying to have full access forever.  I was hoping for a better experience with this app but nothing convinces me to get it. And it’s seriously such a great idea for those who have trouble sleeping and relaxing or who  need a pick me up, seems to me like it would work but how am I even supposed to confirm this? Gonna consider just deleting soon.",Not convinced
2,2021-12-21 13:55:33,"There is a lot to love about this app it’s crammed with so much, but still easy to navigate and it’s beautiful from start to finish.  The reason I love this app is its beautiful sounds you can mix for a pleasing background noise while you sleep. That said I can’t justify another yearly subscription in my life especially because it’s not a cheap one either… there’s tons of free alternatives that aren’t as nice but get the job done. My ideal view on this app is a version that I can pay once for even if it’s somewhat costly or significantly less on the subscription say $20 a year? Strip out majority of the stuff that I don’t need or use if that’s what it takes. I want this app for its ability to mix and match beautiful varied sounds along with its beautifully easy to navigate design. I could totally do without the weekly in app content updates, the articles, meditations, stories, sleepmoves, breathe functionality etc. Basically, my ideal use for this app is how it was when it first released all those years ago but in its current modernized state. A beautiful easy to navigate app that has loads of sounds that are beautiful/varied and mixable. Remove anything else that causes the subscription to exist or be so high and I’d pay for that app or that cheaper subscription and give 5 stars in a heartbeat! Please consider it devs :)",Yearly Subscription $$$
4,2022-10-19 02:04:18,"I’ve loved and used this app for a couple years. But last night, I couldn’t get the app to start up. It crashes and dumps me out almost immediately. I rebooted my iPad, updated the app, and can’t find a way to keep the app going. It’s Sunday, so there is no one available to help me. The automated bot said to go to settings, find the app, and “clear cache” … but that option isn’t there. The other ways I’ve found to clear the app cache require the app to be open, which of course doesn’t happen. The kicker of this? My subscription just renewed, a couple weeks ago, for a year. UGH. Developer, please respond! Thank you!  Update: I ended up having to delete the app and reinstall it. Thankfully all my sounds were still there when I opened it again. Dev seems to have missed the part where I said I updated the app. That was one of the first things I did. As much as I love my sleep sounds, I’m not sure I’ll be keeping my subscription when it expires next year. Their customer support isn’t very good - at least not what I’d expect for a paid app. Maybe they should have support available on weekends? Whatever update caused this, maybe don’t do them on the weekends when you don’t have support available?",App crashing
5,2022-02-23 05:36:09,"This app is truly my favorite app-store purchase ever. I use it almost daily, and have for around 3 years now. I never really write app reviews but this one is truly worthy of it. One of my favorite aspects of this particular app is that it’s always growing, always evolving and always seems better than before. There are so many different things to explore in it; from making your own mixes of soothing sounds (there’s a ton of elements to choose from and they’re always being added to) meditations, bedtime stories, analysis of your sleep style, and even movements to do before bed. The interface is very polished and beautiful, organized, and allows you to save your favorite sounds, mixes, meditations, etc. Or if you’re not into that, you can choose from pre-made ones as well. Pretty much everything it offers will guarantee you a great night of rest no matter what soothes you. Big shout out and much gratitude to Aster - Your voice in particular has knocked me right out on many sleepless nights, as well as led me through some wonderful meditations that have greatly improved my quality of life. 😊",This App is Everything You Dream Of ✨
5,2018-07-05 08:18:30,"The best app that I could find. Number 1 option for me is that it stays working when it doesn’t have focus.  I use it on my family vacations. So even if I do wake up early in the hotel room, I can check the weather or read the news and the sound keeps playing. That way the family can still sleep. Believe it or not, many other sleep apps can’t do that.  Awesome feature... You can mix and match different sounds AND individual volumes for each sound.  Ever get a sleep app with a pattern? Where the white noise or fan app is starting to chant at you? Like “there’s an open jar of kosher dill pickles in the fridge.... There’s an open jar of kosher dill pickles in the fridge.... There’s an open jar of kosher dill pickles in the fridge....” Being able to mix and match eliminates all that. You can mix rain with rain on roof, rainy day, heavy rain, and even throw in some ocean waves. Who doesn’t like to take a nap on a rainy day near the ocean?  You can save your mixes. There’s a shut off timer and wake up alarm. I’ve never tried the alarm feature.  I just use the IOS alarm on my phone, which completely overrides the sleep app. I sleep to my rainy day mix and wake to Walking on Sunshine.",Super customizable
4,2022-11-08 10:05:37,"I’ve hesitated on posting this as I dislike giving negative reviews for products/services that I like, however, I’ve gotten too annoyed by this. I’m an early user of this app, back when it was called Relax Melodies, and I just have to say, please please please stop with the “LAST CHANCE 30% off” pop up. It has been the “last chance” for months now. Give an option to opt out or something, please.  It’s not enough to make me abandon the app, because I love the mix I’ve made for sleep, but it’s frustrating to get a pop up I have to close every other time I open it. I understand that ad support is needed for free accounts, and that this annoyance may be intentional to encourage subscriptions to get rid of it, but please stop with the (false) advertisement that there is some discount that will be disappearing, because it hasn’t, and I don’t think I’m the only one frustrated by this. I’d be more willing to spend money on the app if it weren’t so persistent. Otherwise, I’ve been using this app 5+ years and can’t really sleep well without it so I’ve been bottling my frustration until now, so if you don’t mind frequent annoying pop ups to subscribe then I highly recommend it.",Long time user; annoyed
5,2021-04-21 03:22:27,"I love this app!! It’s kind of like an escape from that state where you’re waiting to go to sleep- and thoughts and problems may keep you awake-this occupied your mind peacefully until sleep just kind of creeps up on you. I’ve always had trouble sleeping and dreaded lying awake at night. Now I look forward to a peaceful transition. Thanks Relax Melodies!!  I’ve now had the app for a couple of months. In addicted!! I’ve had trouble sleeping all of my life. As soon as I start to get tired, instead of lying for hours in the dark, I put on a story—a new one or one of my very favorites—and sometimes before I’ve even listened for five minutes, I’m already out!  I cannot believe it.  Also, great meditation guides. I am not one to sit still long enough for any type of “meditation”. But at times when I am so stressed, and I can’t relax, I’ve gone to my room, turned out the lights and listened to a meditation. It has put me in a completely relaxed state and brought down my blood pressure and heart rate. Wow! I coughed up the bucks for the full version, which goes on sale fairly often, and it is well worth it. Anyway, a glowing report all around.",Relax Melodies
5,2018-06-26 11:37:23,"I am a self-diagnosed night owl. So when I graduated college and got into my first big girl corporate job that starts every weekday at 7am sharp, I quickly realized I was in serious trouble. I had to be up by 5am to be on the freeway by 6:15am to be at work by 7am, but I could NEVER fall asleep before 12am. I usually have Netflix on in the background while I try to fall asleep, but Criminal Minds infiltrating my dreams wasn't helping me and I was not sleeping well until a friend recommended that I meditate before sleeping. Naturally, I googled meditation/sleeping apps because there is an app for everything and I stumbled upon this app. I absolutely LOVE it. Granted, you have to pay for the nicer things, like life coach and dreaming meditations, but what is available for free is more than enough for me. My favorite sound mix is called ""Afternoon on the Porch."" It has wind chimes and soft rain and gentle thunder in the background. It's a perfect mix to help me fall asleep. What's also nice is the timer, which exits the app after 30 minutes (or however many minutes you choose). I usually play the sound effects on my iPad and stand it on my bedside table. Perfect replacement for background Netflix—so glad I found it!",It Works!
5,2022-12-13 02:08:52,"Hello dear BetterSleep,    I just wanted to say that the app is absolutely amazing but there is just one thing I would like to comment on. I’m only about ten years old and a lot of things like meditations and stories are locked because my parents will not let me spend money on stuff like this and I feel like this might be an issue for other people that are younger like in the age range of six through eleven. I have heard all the unlocked stories like spaceship 28, and The underwater city. I also heard all the meditations like, Dropping into the present moment. I would really like to hear something new for a change. Like if a teacher was to read a book and then read it again and again every day for the ten months your in school it probably wouldn’t be fun. Just like how listening to the same things over and over again can get boring and even annoying. It’s a very good app I’ve been using it for two or more years now and it’s prevented so much stress. But I just need a new story that  I can listen to. All I’m saying is that the people who don’t have the things unlocked should have a bit more songs",All things are locked
5,2020-10-23 22:22:39,"I must say I’ve gone from being very disappointed with the developer of this app to extremely satisfied. I purchased this app years ago and recently changed my Apple ID.  When I downloaded this app I found the developer changed to a subscription based service. I HAVE NEVER appreciated renting software and I stated that in my first review.  I’ve dumped most of my Adobe products for started  this ridiculous  policy. Anyway, the developer read my review and reached out to me to restore my first purchase. WOW, we still have ethical people in this world. Way to go guys!  As far as the app goes it’s one of the best I’ve used for sleep. Nothing else has done anything to help me sleep and I’ve tried everything from medical marijuana, CBD, and ambien pills. This app and a nice pair of headphones has helped immensely.  I particularly like the way Tracks can be layered.  If you desire you can created different track for every night for the rest of your life and never have a repeat.  That could be a suggestion for a future release. Have the program randomly chose tracks and mix them. Thanks Again for restoring my previous purchase. Your the BEST.",For Real?
5,2019-11-04 17:46:32,"For sleeping, have you ever wished that you could find the right sound or mix of sounds and at the right mixed levels for each of the various sounds and select variations of those sounds and also not sound like a loop?! Have you wished that you could have a large list of sounds to pull from that are all over the place, like from trains, to cave water dripping, windy trees, birds, highway and street sounds, monks chanting, crickets, Tibetan bowls, ocean waves, camp fire, on and on?! Have you wished that that you could do all this and save numerous labeled mixes? And, have you wished that you could have complete control over when it stops? Have it play for say 30 min, 2 hrs, or never stop? Well, this app has all of this and more for free and without any signups, or asking for personal information, right after loading / installing the app! And, you could even go way beyond that by buying great extras that is has to offer! — Which pays for their various ways of working on this fantastic and appreciated app! I’ve loved it for years! It’s the best! Straight out perfect! Download it now! _Fox",The best of the best! Perfect in every way!
1,2022-08-14 10:23:27,"I don’t like any app that only gives you the option to request to delete or erase your information/profile. This should be automatic when a user opts to delete, it shouldn’t be a request. Had I known this was the case I wouldn’t have used the app in the first place. Beyond that if you’re attempting to use the dream journal there’s no way to erase specific nights entirely if something went wrong. So if the data is messed up there’s no way to undo the night, making the information it compiles useless. It also prompts you to upgrade far too much, I barely get a chance to test out the app before being bombarded by prompts to upgrade. Update: to be clear my problem is not the speed in which the information collected from this app is deleted, it’s the fact that it’s up to someone else to delete user information rather than having it in the users hands themself to remove. If for example I deleted the my information and was prompted it takes 24-48 hours for the app the fully delete my information that would be fine, but it’s that I am requesting my information be deleted. Hence the speed not being the problem. I should be able to choose to delete the information myself not request for someone else to look into the potential deleting of the data I have given to the app.",Doesn’t let you delete yourself
1,2022-10-05 03:06:30,"Update: I continued to use an old version of the app that still had the clock and alarm and now they’ve taken that away too.  So now I’m using two different apps instead of this one. Completely senseless that they removed the two basic features of a clock and alarm. I can’t believe leaving these features would have negatively impacted the app. I’ve pleaded with their developers but they have no interest in adding these features back.   I’ve had this app for years and would have given it 5 stars up until the update when they changed the name. In fact, I recommended the app to multiple people who used to love it too. That update removed a bunch of features I used on a daily basis. Worst part is they didn’t say in the update text that they were removing features. After spending an hour trying to set my alarm and turn on the clock, I contact support and they inform me the clock has been removed. (And setting the alarm became way more complicated.) We’ll let the developers know…sorry. I had paid for the lifetime subscription and now I can’t use the app the way I want to. I held off on writing a negative review in the hopes that they would bring the deleted features back, but I guess they feel less is better. I’ll be deleting the app and looking for another one.",Used to be an Excellent app..don’t bother now
5,2018-08-20 06:22:29,"Edit: after doing some research I found the app developer’s website and emailed Ipnos. They got back to me so quickly with easy instructions for restoring my premium features. I am very satisfied with their customer service! I hope everyone who had this problem realizes that they can restore their lost functions, perhaps Ipnos should send out some kind of notice that this is happening. But anyway I am so glad for the help and that I can once again use all the sleep aids I paid for!!   —   Like another reviewer said, I had purchased the pro version of this app for $9.99. I believed that to be a permanent part of the app that I owned. The purchase included access to a huge variety of additional sleep sounds and meditations that I used regularly to help get to sleep on restless nights. But suddenly, those are no longer available to me at all and the app wants me to pay a whopping $99 to have these things accessible again?! And for how long this time? This is a really nasty way to treat the people who supported your app when there are many similar free services out there. Do not recommend.","Loved it, so disappointed now"
5,2017-08-17 14:35:35,"Given the disharmonious discord of those challenging personalities or situations (that actually help us grow in ways unimaginable), the demands of competitive productivity, overwork, worsening traffic commutes,  oppressive sufferings and ill-health in cultures, tribes and peoples in lands across the planet, even in communities immediately surrounding us, and driven by high velocity 21st century speeds and supersonic technology--with just a fingertip selection of one or combination of natural, vibratory elixir of sounds--a moment's respite may occur inviting taking a few minutes to breath slowly, deeply; creating a calming prelude to meditation or entering yoga practice may be invoked; or enjoy a companionable enrichment to a soothing cup of tea.  All is easily invoked when listening to the variety of natural sounds offered on this app.  It seems one is not at risk of insomnia, affects of blue light, radiation or other hazards of long hours and exposure using electronic equipment caused because a user is not required to look at the app long periods once sound features are selected.  Just listen and enjoy the stillness in the moment, and comforting succor the natural and harmonious sounds of the earth can create within.",Loveqly Respite
5,2017-12-20 04:07:17,"It’s so hard for me to find sounds soothing enough to fall asleep to. I can’t stand the sounds of rain, crackling fire, crickets, or waves on the sleep apps. The hair dryer and vacuum are so high pitched. The oscillating fan noise drives me nuts, it’s pinpoint (narrow opening between the bars of the fan), high pitched, and inconsistent volume with the movement of the fan is so irritating. I get distracted by noises easily while trying to sleep because it’s already hard for me to fall asleep as it is without noises. I like lower frequencies or tones with wider opening sounds. I have found the underwater sound on louder volume with the Jupiter sound on low volume very soothing enough. I also like the thunder mixed with a couple other ones too. I like that you can change the volume of each sound individually. I found this app looking for sounds more like a clothes dryer (full of towels 😉) sound or air vent when the heater is on full blast. I found this and decided to try it. I’m still going to try to find an air vent sound or a clothes dryer sound (without the clanking of zippers or large items in it!), but until then, I’ll use this app.",Finally!
5,2023-02-14 15:49:40,"I’ve had a lifetime subscription to this app for several years and I Highly recommend. I have extremely sensitive hearing and I’m easily distracted or awakened. There’s countless combinations of sounds for every occasion. I listen to this app at night, when I need to concentrate, when I need to drown out annoying distractions, and in the background with audio books, etc. At night I listen to a combination of white, pink, and green noise, along with a hint of thunder, rain on the roof, and vinyl. Every sound can be adjusted individually, and the overall volume can be adjusted so that it doesn’t drown out music or audio books. I’m particularly impressed with the responsiveness of their customer service. From time to time over the years when I update my phone or the app, the settings get changed and I can’t figure out how to make it play simultaneously with other audio apps and they always walk me through how to fix it. They’ve even used my feedback to make immediate updates to the app. Like I said, I highly recommend! -Brian,   Plano, TX",Love it! Worth every penny!
5,2022-10-18 02:55:09,"I have had chronic insomnia for decades, and I was convinced that I would never get more than four hours of sleep every night. When I found this app, I was very pleased. After a few nights of trial and error, I found several meditations/hypnosis that work for me. They help me drift off to sleep, generally within fifteen minutes. (In the past, I could lay in bed, literally, for hours staring at the ceiling!)  DEVELOPERS PLEASE NOTE! I have noticed a ?change? Glitch? We once were able to click a repeat slider for each meditation so it would run overnight and kind of slide into my subconscious mind so I would “hear” it while asleep. Ever since I updated the app, the repeat button is grayed out and is inaccessible. WHY DID YOU DO AWAY WITH THAT?!? If i wake up deep in the night I have to futz with my phone(because, since no app is actively running, my phone shuts off). By the time I get the app running again I am wide awake. Which kind of defeats the purpose. DEVELOPERS PLEASE fix this!!! When it’s fixed I’ll bring my review up to five stars. Thanks for your attention.",I really like this application…
4,2023-01-10 15:03:10,"The app worked great at first, I don’t listen to music or anything when I’m trying to sleep. It told me how much REM sleep, how much light sleep and how much light sleep I got. It records every sound you make in your sleep. I learned I sneeze and talk in my sleep. It’s very interesting to discover the sounds I made, if a cat was purring or our dog barking in the middle of the night. I also discovered I sleep through the noises of the night. It suddenly stopped recording at night, I turned it on just like I have since I purchased the app. It also quit letting me know how much sleep I had. I went to Better Sleep to get help, it started working again. Now it’s back to not doing anything. I went back to Better Sleep for help again. I’m waiting for someone to reply, to walk me through the steps I need to take to get it working again. It’s a great app when it’s working properly. I don’t like to purchase anything then it suddenly stop. When it’s not working I feel like I wasted money. When it is working it’s great! I bought it to show my doctor how much restful sleep I get. It says it automatically renews yearly, I don’t like that.",Better Sleep
5,2023-07-21 17:08:21,"I’ve been using this app for so many years now…it just keeps getting better and better.  It’s so much fun to create sound mixes and there is an amazing selection of quality sounds.  Not only can you mix different sounds together but you can have them oscillate in and out which gives a much more realistic effect.  You can also add music into the sounds which adds yet another dimension.  There are stories and meditations and exercises and advice to check out.  I love the stories best of all.  The voices are soothing and there are a great variety of stories to choose from - something for everyone I would guess.  I love falling asleep to someone reading a bedtime story for me.  😂  I won’t lie, there are other apps out there and I think I’ve tried them all.  Some are very good but I truly think this one is best.  Here’s what I love to do: create a playlist.  I’ll start with a meditation then move to a story or two and then end with a sound mix - something like ocean waves.  It takes me through most of the night.  Fabulous!👏",Simply the Best
