Score,Date,Content,Title
4,2023-03-12 10:37:31,"I love the gym here, but the app is useless to me. The key tag for the Apple Watch dose not work at all and within the app should go with the workout you do for a plan. It would be nice to open the app say I want to increase muscle index, loose weight, or even yoga and automatically come up with a schedule of how many reps weight and set goals without watching a video, according to your weight height and level you choose.   At home or in gym and again with the watch please include this to Apple Watch with time frames and plans it would be much better then a video that you can barely see when your at the gym all you have is a 2x5” screen nothing to connect too and a million other ppl around. Also like Dunkin’ Donuts or gas stations apps should be points to encourage more time at the gym for a free shirt towels drinks etc instead of discounts only to a lot of places most people don’t care for. Setting goals and point system would be nice",Planet fitness
3,2019-12-24 21:48:56,"App looks really nice but they dropped the ability to effectively track workouts. I loved the xCaputure feature as it made logging information from treadmills and other PF equipment a snap. If you had to manually input the work out it was no real issue.  With the current app workout tracking has effectively been eliminated. Not sure if that is the intent or if they are planning on rolling out updates as the new platform rolls out? The lack of clarity of whats to come makes it feel like the users are not apart of the cycle of development. Its basically come back time to time to see what we have done and hope you figure how to make it work.  I need the app now for one reason, to show my membership. Everything else is just to attract people into the membership, no one is working out to the app, ever. If you could help track fitness progress as previously had with the clunky versions then there would be some value but it has been lost with the updates. So sit up and bring your pencil and log book, we are back to the basics people.",Lost function for form
1,2019-11-05 19:59:28,"I agree with the August 2019 developer-reviewer who complained about the loss of features. The treadmill is missing. We don’t need a general exercise app recording our walking, biking, karate times and calorie burns. We need each device in the PF gym and the ability to track our chair settings, weights, repetitions, calories, times, etc, etc. I use the elliptical trainer, from which the app allows me to record only my time and calories burned. Hills, fat burn, levels, etc? Nope. I do weight machines and can’t track any of that. Did I lift 50 lbs last week? Should I raise the weight to 60 lbs, but I might have already done that? What’s the seat setting again? It’s nice that you’ve provided instructional videos for workouts. Really it is. And the app is pretty. But it should support your customers in their gym routines first and foremost. Not exercise mat routines I could do at home. Your gyms should also have functional wifi. I often can’t record my exercises in the app because the wifi signal is unavailable. Mind you I have been listening to online music but the PF app fails to connect. What’s up with that? I’m disappointed with your app. I don’t see that you’ve fixed anything since August btw.",Pretty Useless
4,2020-09-19 06:36:56,"My only wish is that there would be a way to create and save workouts you currently are doing and workouts you are planning to build yourself into later. It would be nice to simply select the machines and various workouts listed in the workout section and create a list, along with the sets and repetition rages. For someone like me, until I learn all of the gym equipment by heart, it helps to have a visual guide as to what order or what machine I am supposed to be using, as I have a specific plan based on my medical conditions, and can’t remember the equipment very well. It limits my ability to utilize just any machine. A feature like that would really help me keep a routine with what I am doing and plan out with a trainer what changes I should graduate into down the road.   Please, please, PLEASE create features like this so I can reference a plan directly on my phone. I do love the videos along with the workouts that show you how to properly use the equipment.","Simple, works well."
1,2021-02-06 12:33:34,"I purchase two memberships. Both are associated with my email address. The app can not handle this. The app also can not handle if you need to change your email. Tech support can not figure out how to fix this. I have spent hours, many emails and phone calls to no avail.  Their advice at this point is, “Just make a new email”.  I keep getting emails from their PFmobilesupport with the heading, “We are all good”. NO WE ARE NOT ALL GOOD!! We are FAR from good. Started trying to trouble shoot just after THANKSGIVING. No resolution. Absolutely unbelievable. Not a fan.  I do like the gym.  They do an incredible job keeping the gym immaculate. Kudos to the in-person staff for that!  Just looked back at the developer response for about 20 reviews.,. It’s a “bot” or automated reply response. EXACT Same response for each review. Don’t bother sending an email asking your clients to rate the app if you don’t have the time or the interest in the responses. Adding a canned “Developer response” Is disrespectful to the people that actually took the time to respond to YOUR EMAIL REQUEST.  I’d rather see no response than a generic call your club or contact the app team with any concerns.",Not an fan!!
1,2018-09-10 18:48:54,"I am going to copy someone else's review because it perfectly describes the problem: The new version iPhone app is not working as it has changed the sign in requirements. The web site, which holds your information and billing info plus email account, has the two sign on blocks as “user name” and “password”. The email address is not part of the sign in procedure per web. The app on the other hand has the blocks as “email” and “ password”. Your user name is not you email account. The app is unable to sign you on as it does not accept your user name in the email box. If you do have an email address and you enter that, app fails to log on as it seems to compare the email address to your user name which in most cases are not the same. I tried several work around ideas which all failed. Deleted the app and reinstalled app. No go! Sent support email on this topic and a recorded “ canned” email returned without any reference to the issue. The only way to get around this programming error is to use another email account and create a new sign on. I don’t want to have to get another email account just for this app. Fix it! George",App Doesn't Work
3,2023-03-21 11:50:42,"Every since Covid hit the gym closes at 10:00 p.m. when I bought my membership it was open all night. Then they lied saying that gym was only closed early due to Covid cleaning. Then the next lie was they can’t get staff for overnight. Six people have tried applying for overnight positions but, never got a call for an interview and the gym remains closed. I find it hard to get to the gym in time to get a good workout in. I don’t know why the managers lie saying they are going to open up later but, never do. They don’t even expand their hours until midnight. They consistently kick people out at 10:00 every night and at 10:05 every employee is walking out the door. But, they lead you to believe that they care about your workout and tell me about their one Kansas City location that is 24 hours but, it’s 38 minute drive one way. I’m about to cancel and go to Genesis which is open until midnight for five dollars more and actually cares.",Expand the gym hours
1,2022-08-22 19:29:55,"Planet fitness is well..not telling the truth to some people. Basically, it takes more money then said out of some peoples account. KEEP DOING THIS AND THE PERSON WILL GET BROKE. I signed up for it and they said it’s 10$ a month. But right after the month, they took out 50$. Yup. 50. I was confused about that and went to tell them that they took out more then said and they said that “The machine did something wrong we will fix it.” They didn’t. I’ll get to that part soon. Anyways, they tried to bribe me with saying the next month is free. I agreed and told them to fix it up and take the right money out. The month after they took out 54 DOLLARS. I was so mad and went to planet fitness and told them “You guys took out 54$!” And they said it was a late fee. What kind of late fee? They don’t need and do “Late Fees”. I was so mad and broke out. I yelled at them and they were lying so I signed out. I told them if you guys take out more money, I’ll literally come back and you guys won’t have anything to say. After all I signed out. That’s it.. that was why I voted 1 star. They deserve 1 star.",Absolutely Ridiculous. [My opinion!]
1,2023-07-06 16:38:50,"In order to scan your club pass, you must have your watch in range of your phone. Doesn’t matter if your Apple Watch is cellular capable, it will either (in order of most common): (a) crash upon opening, (b) spin the gears endlessly until an “Error occurred while performing the task.” message appears, or (c) come up with an error message that tells you to login to the app on your phone. Note: C has only appeared once in my two weeks of attempting to use this app on my Apple Watch.  If devs stopped eating their free pizza and bagels and hopped on a treadmill. They might have a brief thought about user experience: “Hey, this clunky phone is annoying to run with. If only there was a product that allowed me to utilize apps from my phone. Maybe it could even track my heart rate, log my work outs, and contain my gym membership. That way I could leave my phone at home and still hit the gym with access to my membership, music, etc.”  I’ll be happy to amend this review when cellular capable watches can utilize the service.",Devs fail to understand why people buy an Apple Watch
3,2022-06-03 18:46:01,"Ok lets start with what this app absolutely must be able to do for five star rating. You go use a machine for 30 minutes and at the end it tells you all your stats. You should be able to use the scanner with the app and have all that info loaded immediately. PF needs a more modern app with serious tracking not just an afterthought. Manually entering info is 1980 working out and most things you donat PF aren’t listed anyway. Workout, quickly scan the machine, automatically updated in the app. That feature alone will drive more business to the gym because people love seeing instant results.   What it does well? The workouts are nice to have especially for beginners. It gives you a guideline instead of wandering around just randomly trying machines. Checking in is easy. Crowd level is nice. Check on your membership status etc. I mean there is use for the app but it is average at best. Let’s take it next level.",Needs to be better
4,2020-03-17 06:41:51,"I joined PF a couple weeks ago. I went there a few times to exercise/workout. Then came the Corona thingy and now everything in life changes overnight. I fully understand that PF is doing the correct thing until all this blows over. Now, I am quite impressed with Planet Fitness and all the newer equipment and environment within! I am however wondering why there is no scale to weigh yourself on? I have been a fitness club member at other gyms around the USA and they all had a body weight scale. I do like to weigh myself on an accurate scale other than the junk we have in our bathrooms at home. Therefore, only 4 stars because I want a scale at my PF. I read the information about responsibility of one self and that of PF. I am just wondering though if the staff members are trained in CPR? I was a trainer years ago for Gold Gym in Los Angeles, CA. It was mandatory to be current on your CPR certification.","My Personal Review of PF in Grand Haven, MI."
5,2019-06-10 18:59:08,"Totally impressed with the equipment and the staff at Planet Fitness in Avon, OH. All the staff is very friendly and will answer any questions I have. Kevin M, the trainer is very knowledgeable on what types of exercises would be best for each person he meets. He has a great attitude and has given me so many good tips about the equipment. The Design Your Own Program is another added benefit which allows Kevin to customize the workout to your own goals. I didn’t know what to expect when I signed up. So glad I did now!  The app (using iPhone) not only stores your card so you don’t have to carry it with you, but it makes it very easy to see and schedule all the classes available. An added benefit is that it lets you put the class in your calendar after signing up. It’s also nice to check your schedule later to see what you have signed up to take.",Great App and Great Fitness Club
2,2019-09-06 00:59:53,"The app is saturated with workout instructions, and videos now. The calendar of events tab might be useful to people looking for classes to participate in but what I’m really annoyed about is the fitness log.   They took the fitness log from the previous version and downgraded it. No more uploaded pictures of the machine you used. The app only wants to know how long you were on the machine and at what intensity you feel you worked. A couple exercises allow you to input a more realistic metric here (like miles per hour for running) but most are vague and useless in terms of calculating any kind of calorie burn or whatever other goal you have set for yourself.   Until they actually take their app seriously, I recommend using something else.   Suggestions for improvement, CAPTURE THE METRICS FROM THE MACHINE, no brainer right? People aren’t coming to Planet Fitness to play lacrosse or ice hockey (they are in the list of activities, not kidding) so remove the fluff from your list. Lastly, add a general food diary. It doesn’t have to be super complicated with a massive collection of foods to search, just make it so foods can be added and saved to be easily used again later. People going to the gym often pay attention to this stuff and are willing to eat the same things regularly to see the gains they want.   You get 2 stars because 1. you made an app which means you care and 2. you at least attempt to track fitness—well done. Now do it better.",Disappointing Update
2,2023-08-30 03:00:38,"First let me say I haven’t had any issues with this app, works fine.  The gym (if you can call it that) is another story. This whole judgment free zone is laughable. People go to a gym to get in shape and develop muscle. If I happen to look better than a majority of the people in there and that is intimidating to you, that’s your problem. Work out harder! Planet fitness is merely a place to hang out and pretend your working out. What I find really funny is the training coaches in the app. In order to look like the Main guy in their introduction video you would need to conduct workouts that would violate their policies. Heaven forbid you start pushing some weight that makes you grunt….. violation. Drop a weight at the end of a set….. violation. I even had a guest that was asked to leave because of his muscular build. They said he would be intimidating to member’s. If your simply liking for a place to socialize and get a tan okay. Are you serious about getting fit and looking good? Go somewhere else",Go elsewhere
1,2022-11-07 17:07:33,"Joined the other the black card membership because they had a promotion, their rates beat everything around me and it was the closest location to my house.   I signed up without having the in person tour so I was surprised when I found out there was no bench press or squat racks or any free bar weights of any kind really. I also had problems with the gym being packed most of the time with the exceptions of Friday nights and weekends which every gym usually empties out on.   The final thing that got me is that I found out I have access to a program called active fit through USAA because I’m a service member. That plan allows my to pick 5 gyms for $25 a month so I went with that and needed to cancel my member ship as I would still have planet fitness through the new program. I searched the app and searched online and couldn’t find any way to cancel. I called and was told I would have to come in to switch my membership to the active fit account or to cancel. I find it very annoying that I can sign up online at home but have to come into the store in person to cancel. I see that as shady tactics designed to prevent you from canceling or to make it difficult so they get you for a few more billing cycles. Either way I think I’ll be moving forward with a different gym and I encourage everyone else to do the same.   I will admit, if all you are interested in is cardio, that seemed to be the one thing planet fitness excelled at. Other than that, seek fitness elsewhere.",Okay at best
1,2018-03-04 22:12:37,"The new version iPhone app is not working as it has changed the sign in requirements.  The web site, which holds your information and billing info plus email account, has the two sign on blocks as “user name” and “password”.  The email address is not part of the sign in procedure per web. The app on the other hand has the blocks as “email” and “ password”.   Your user name is not you email account.  The app is unable to sign you on as it does not accept your user name in the email box.  If you do have an email address and you enter that,  app fails to log on as it seems to compare the email address to your user name which in most cases are not the same.  I tried several work around ideas which all failed.  Deleted the app and reinstalled app.  No go!  Sent support email on this topic and a recorded “ canned” email returned without any reference to the issue.  The only way to get around this programming error is to use another email account and create a new sign on.  I don’t want to have to get another email account just for this app.  Fix it!  George",Unable to sign on!
5,2019-05-11 16:36:40,"I recently joined Planet Fitness after being with LA Fitness for 6 years. I left due to machine conditions and machine availability. I am pleased so far with PF, they gym smells nice, equipment diversity and availability is right where I feel acceptable. Staff is friendly, they are not trying to push you to buy anything like LA Fitness. There are trash cans, cleaning spray and wipes available every few steps and seems like people actually clean machines after themselves, something I never saw before. I enjoy the 30- minutes express workout station. The app has videos showing you how to use every machine in there and the machine also has pictures to show you how to use it. There is a hydro machine, massage machine, tan machine, and another machine for their members. There is a lounge area. The gym has wifi. I can go on and on as so to why I love this gym, I am truly pleased with the gym.",New member
1,2019-08-18 04:09:46,I completely regret updating to the newest version.  Wish there was an option to go back to previous version.  I was suckered in by the constant advertising of the new version at Planet Fitness TV.  It looked nicer and supposedly better options.  ONE it looks ok.  TWO new version doesn’t let u sign on w finger print like the old version u have to manually sign in and out each time so 5 years ago!  THREE and the one that bothers me the most is the old version had a section to show all ur check-ins this one does not.  I thought updating meant keeping the options from the older version and just adding more options to the newer version. NOPE!  So if u like ur old version DON’T UPDATE 😐 ~~~~~~~~UPDATE BELOW~~~~~~~~~~~~~~~ Received response from developer that we can always sign on online to get all the info they took away w/this disastrous update.  What kind of response is that!  That doesn’t help at all.  The point of an APP is to have all the information you can get from online AND that info WAS available on the older version. 🙄😒,WARNING: Don’t update KEEP the current version
4,2022-06-22 00:46:40,"I’m a lifelong athlete, but a newbie to gyms. Planet Fitness has been a fantastic experience and has motivated me to continue my fitness journey, but the app could use a tweak.  My only complaint is that the Activity Tracker does not have the actual gym equipment and gym exercises listed, apart from cardio. For a perfect app and experience, I would appreciate if the developers would consider adding the machine workouts to the list of activities. This would create a more accurate “mins of exercise,” and would more accurately account for burned calories. Personally, I know that I would be much more motivated to work out and hit burned calorie goals if the app registered every available gym machine.   Overall, the app and gym experience are fantastic, but one change in the app would create a huge difference, and earn a perfect five star review.","Awesome, but needs one change."
4,2020-10-23 02:31:38,"(Update to state that it seemed my phone was the problem. I replaced the phone today, reloaded apps etc, and the app is working as it did previously.)   Updated the app before I went to the gym at 4am to avoid the crowds. Once there, I could not enter activities, and once at the workout screen, could not leave it without closing the app for awhile. I restarted iPhone twice, then deleted and re-uploaded app from App Store. Still not working.  I have generally really appreciated the app for what it does do, although it’s definitely lacking. Cannot track weights progression. Running speeds are only measured as whole numbers—no decimal—so also no tracking progression or intensity. No PF30 tracking or HIIT or other circuit or interval training tracking. And the crowd meter baffles me... It seems like one tick line equals around 5 people??",Last update bugs? (Updated)
1,2023-01-20 10:10:59,"I have been a PF member for many years. In general, I have had good experiences until the last year. The app quick working . I have tried every tip online, I have a new phone, new everything and the app still will not work. The problem that creates for me is about to force me to cancel my membership as I’m getting “bullied” at the gym because my app won’t work. The front desk staff has been less than nice regarding this. On several occasions I have had a staff member act as if I’m trying to sneak in even though he is looking me up on their computers he has even told me that it’s user error and that I’m the only person that is having an issue. PF is supposed to be a judgement free zone but I have felt nothing but judged because my app won’t work. I requested a key chain check in card and was told that’s no longer an option so, what do I do if my app will not work and I’m ridiculed when someone has to manually look me up. ?  *the latest version does not work either .",App will not work
1,2023-04-05 19:28:13,"The so-called crowd meter provided in this app is utterly useless. It does not show how busy the gym is at a given moment. It’s actually unclear what exactly it does show. The fine print says something about the meter being based on historical information, but frankly, that’s completely useless. What’s more, even the front desk employees can’t seem to explain the meter and are quick to tell you that it’s not at all accurate. So what’s the point?? Basically, Google does a FAR better job of telling you how busy the gym is at any point in time. Yet Planet Fitness has the actual hard data and can’t be bothered to provide its paying customers with that information. Unreal. I recently signed up for a one-year agreement but will likely be canceling very soon. I’m underwhelmed by the app and PFs unwillingness to provide information, and the gym itself leaves much to be desired (Somerset, NJ location has far too many broken machines etc. and less than ideal hours of operation).",Inaccurate Crowd Meter
1,2020-03-02 17:57:44,"I’ve missed out on two 25-point bonuses due to Perks Points not registering my check-in. To start March, my check-in did not register last night either. The front desk makes a note in your acct that you were “not fully checked in” and missing points, but you never get them. Moreover, Perksville never responds to concerns. Their auto-reply only states that they are experiencing high volume, so if you lose points, it will never resolve.   I spent two hours in club, weightlifting, treadmill, and massage. I checked into the club AND the massage table, and not one check-in registered my presence in club or awarded my 5 points! Yeah, I get my workout, but I want my t-shirts! Incentive programs need to work. I am Black Card member and can appreciate the cost of PF as compared to other gyms, but I have a free gym option on the AF Base that has a cardio room and a weight room with power racks. In PF, I am paying for convenience and the “brand” to work.  Call me lame, but perks often compel me to stop by the gym and “actively” recover.  Please debug your Perks.",Perks Points Buggy
1,2019-09-12 01:29:17,"Since I did the update I’ve had nothing but problems with the app. 1st it wouldn’t allow me to login with my email address sayin that it couldn’t find an account with my email address. I’ve been using the app for over a year and have had the SAME email address! I’ve even gotten emails from Planet Fitness from said email address!! I went the route of signing up for an account, since I had given up hope of tryin to save my progress, only to get a message there was an account already created with my email address. 😡😡😡  I then get a message that says I will get an email to help me set up for the new stuff & login with the app. I NEVER GOT THE EMAIL! (And yes I checked spam & trash nothing there.) I just ended up resetting my pw & I got in some kinda way. Secondly, it will not scan my barcode so that I can add my pass. I tried my old barcode from another location b4 I transfer and the new one. Nothing worked.  I really like the app bc it’s helping to track my exercise and works with my Fitbit too. I don’t know whoever approved this update to launch but they need to make sure that an app is going to work b4 you push an  update to the masses.  UPDATE Got a response from the developer I needed to go to the gym for assistance with adding my barcode. When I asked what I needed to do I was told that they had nothing to do with it, that I need to talk to corporate. Why tell me to ask for assistance if I wasn’t going to get it at my home club?",Bring back the old app
1,2019-05-07 15:14:12,"I’ve noticed that many reviews on here are actually reviewing the gym not the app, and while PF is an ok gym for the money, the app is complete and utter garbage. Half the time you can’t log in and It’s extremely buggy in the app as well! For instance, if you try to go in and update your profile the app will bring up the keyboard for only a select few fields and when you try to save it won’t saying that fields are missing... that is if you can get the save button to actually register. This app is extremely buggy and the fact that it hasn’t been updated in over a year and looks like it was designed for the iPhone 4 also is a huge letdown... I really hate the concept of carrying my card around since all my other cards are kept in my phone now days,  it I’m not sure if it will load for me when I get to the gym! I have a Y membership in addition to PF, I only hold on to PF for the 24hour access, which helps with my work schedule.  I’m seriously thinking of getting rid of it though due to this app!",App is garbage
3,2023-05-04 23:32:56,I only use the app for 2 things. Scanning in and checking how crowded it is going to be. The crowd meter is very deceitful. It will have 2 bars signifying that it should basically be dead and I will go and barely be able to workout because it is so crowded. I assume it is based if a % of capacity but if that is the case I assume the capacity is at a default setting for every gym with no regard for the size of the actual gym someone is going to. Honestly each gym should have their own capacity based on pieces of equipment they have and then divide the people there by the total equipment. If I have multiple Time slots a could go to the gym and when I check and it says it’s empty I will go. Then when I actually go and it crowded it hurts. I already put in the time to go. My workout is now going to suffer. Most people may get discouraged by that and eventually stop going,Needs work
4,2020-01-30 16:53:34,"I love everything about planet fitness and would have given them a 5 star review, EXCEPT for the ability to schedule classes on their App. Their classes fill up SO fast and the App is only giving me the ability to book one week in advance and the time slots I need are usually taken. This could be remedied if it let you book farther in advance. That being said, if you call in, the front desk is more then happy to book for you but it’s difficult to plan your week without being able to see what classes fall in what time slots, because they switch up from what time the classes are offered. Please PF at least give the App the ability to book out the classes two weeks in advance or add an additional trainer and classes. Thanks for your consideration.",Please improve the Apps ability to schedule classes.
3,2020-06-03 02:51:33,"Been to PF many times as a guest on the wife’s account and the best bud’s. Got tired of working out on other’s schedules so signed up and was excited to download the app for myself, as I had previously had to pay for 3rd party fitness tracker apps. I like that there is a list and instructions of exercises and a list of trackable activities. The problem is, the exercises are not all on the list of activities. I want to track my reps, sets and weight on the chest press for instance so I don’t have to use the 3rd party app anymore or keep notes, but that exercise is not available on the list of activities. This and an option to create personal workouts based on available exercises would be golden. I read the earlier reviews so I’m patiently waiting for Apple Watch integration. Until I can track the exercises I do there, this app is nothing but a virtual black card to me.",Not integrated enough into the workout
1,2022-12-29 16:40:17,"I haven’t been able to use the app in four months. Support has been a joke continually. I get bounced around between 3 to 4 different help people and I’ve had over 20 people talk to me with no actual answer.  They’ll ask about your operating system, if you have a  VPN (and if it’s on), if you tried re-download it, and uninstalling it, and if your operating systems up-to-date. All that is true for me and they still don’t know what’s wrong with it. I continually get messages like “I will get back to you soon” and it will be weeks later until I have to contact them and start the process all over again.  they had me repeatedly say that I can get support in the app which isn’t true since I can’t actually get to the screen where support is an option. Also support provided with app section, just lead you back to either the planet fitness social marketing team or social media team. Not the actual app support with a developer.",Be grateful if it works
