Score,Date,Content,Title
5,2020-07-20 06:56:26,I have a huge issue for the first time in four years using Cash App and it has ruined my experience with them. I can’t believe they don’t care to resolve a fraud issue I encountered that resulted in me losing hundreds of dollars out of my account; I tried explaining to them what happened and they wouldn’t hear me out. It was absolutely insulting and made me feel helpless. Months later still no resolution and they could care less. Everyone I do peer to peer money transactions with are now being guided to use Venmo or cash. I can’t believe they don’t care and as a result I will limit my use of their services. I have friends who are blown away at the lack of tact in their customer service and not giving a single care as to what happened even after I explained time and time again that someone (my ex) who had access to my phone and older phone fraudulently used my account and made purchases NOT ME. They see it as the pin was used and the card via my phone was used so I must’ve authorized it which I didn’t. This is condoning the acts of someone who screwed me over financially during one of the most trying times of my life with this pandemic. As a result I lost the apt I was trying to move into and I am still without a place to live. Cash app and my ex screwed my life up and they don’t care. This is madness,Cash App customer service is a joke
4,2020-09-12 14:29:59,"I absolutely love this app. Money transferring is incredibly easy, and the app overall is incredibly user-friendly. It’s my personal favorite not only because it’s easy to use, but I absolutely love the discounts via boosts you can apply to your card. However,Something that’s hard when it comes down to the boosts is that the majority of the boosts I get are not for things that are local to me. My suggestion would to be pushing out boosts that are more universal. My top two favorite boosts are 10%-15% off any grocery store, and the $1.00 off any coffee shop. The app would get a much higher rating from me if those two options were permanent options that we could choose from. They are more than likely the two most used ones anyway. My only other suggestion for the app would to create an easier and more user-friendly path to customer care via app. If I have an issue it’s always “contact the merchant”And that’s stressful because not every concern that I have is always a refund. So I would’ve given the app a higher rating given that customer care would be easier to get in contact with. My suggestions would be either having a phone number that somebody can call, or an in-app chat for customer care. Overall I really love the app. It’s save me a lot of money, and I highly recommend it overall to most people. It’s my preferred method to handle my money.",Love it... but....
4,2021-12-08 16:20:44,"Normally I’d give cash app 4.5 stars its a great app. But ever since December started it has been crashing. Granted I have an older IPhone, but its weird because I’ve never had these issues before. I am concerned bc this app is easy when it comes to giving and receiving funds. However it just won’t even load up. It keeps crashing before anything loads. My sister has a newer iPhone and it loaded just fine. However, iphones are expensive and I am not about to buy a whole new phone just to fix cash app. Hopefully it works soon. Cause most people have cash app and I am willing to use other avenues, but most people only have cash app. This is kind of frustrating but I will keep checking in the next few weeks. I uninstalled and reinstalled. I even called support and I’m not sure if they’ll get back. I’ll come back in the next couple of weeks and see if it has changed cause despite this I really love this app. Just wish it worked on my older phone how it used to. Idk if this is a bug or not.  UPDATE: customer service called the same day I requested it. They were very nice and now cash app is loading up for me. If you are having the same issues and have an older iPhone. That is probably it, but don’t worry. No need to buy a new phone just call cash app and they will help you! Updated rating is back to 4.",KEEPS Crashing
3,2023-02-28 16:34:29,"I’ve been using cashapp about as long as I’ve had a debit card. Same debit card used every time. But, after my experience the last night or two, I’ve decided to move onto Zelle or Venmo. I got off work late last night and wanted something to eat, and after having some issues with my card I decided to attempt to add the funds to my cashapp to purchase said food. Well, that kept failing and declining. Now, it’s the next morning, my debit card is fine now but still unable to add cash to my cashapp card. Deleted the card and decided to readd it, only to be told 3 times it was incorrect number even THOUGH i’m staring at my card right next to me as I’m typing the numbers in; nothing is wrong. The app is updated, but now, I’m no longer able to use cashapp to send/receive money because ‘ThErEs SoMeTHiNg WrOnG wItH mY bAnK’ when I know good and well there isn’t. And all they’ve been telling me is to contact my bank, despite my actual debit card is working perfectly fine and able to process transactions. I’ve had other issues with sending money in the past, with despite having money in my account on my card, they never processed or was able to be sent. Whatever is going on with cashapp - it’s NOT with my bank as every other app has been working perfectly fine, and as i said, so is my debit card. Definitely my last time using cashapp.","Good app, but still some issues."
2,2022-05-25 17:20:49,"I love to have cash app it very convenient for all kind of stuff I been looking for except one thing, and it just happens to me around 2 weeks ago. Someone have been come to my cash app probably because I lost my cash app debit card. I had been report it to Cashapp agents. But all I got is “let me take a look at your account “ “ what is the best email we can’t send information to” or “ours specialist will reach out to you “ that’s all been over 6,7 agencies being said at the same thing but no email had been send. And the theft still out there doing his same old job stealing people money. I mean this Cashapp didn’t have a security or protection for their customers at all. All the answer I got just try to run away from me or something.   Remember if y’all love cash app and in the future have some problem  just like me please don’t bother to ask for their help. Cause if you do all you got just frustrated and can’t do nothing about it. Sit back relax and wait for those answer just pop up as much as different agent come and leave the same message and disappear just like nothing happen. I never seen any kind of customer service like this before. Yotta even they couldn’t help you return a full amount of your lost but they are deeply try to help you until the problem will be solve and return to you haft of the lost. But this one doesn’t. I really disappointed Cashapp. Thought it will be the best app I ever use. But I was wrong!!!!",No security
2,2023-07-26 07:33:40,"(Before I saw anything else, I’m gonna acknowledge that this is mostly my fault. I made a mistake, I just really wish I got actual help)    Let’s just say if you accidentally put in the wrong birthday, you might as well just get a new phone. I accidentally switched the numbers on my birthday, they ended up being backwards and I didn’t realize until much much later. Whenever I tried to do anything, it would tell me something went wrong, but it would never tell me what.(which is another thing I find quite annoying) I thought it was my name, or maybe my SNN and it took me forever to realize that I put in the wrong birthday while making my account.  I thought I could go to support to get it fixed but nope. They can’t even change it, not even with id or anything like that to prove that it’s you and that you made a mistake. Copy and pasted responses it feels like.       Literally all I need to do is change my birthday and I’ll be able to use the app, but since they don’t offer that, I’m stuck with an account that I can’t use, I can’t make anymore accounts cause I’d have to use this phone number, but I can’t close my account cause I have money on it, and I need to identify that it’s me, but since the birthday is wrong I’m pretty sure that won’t work. I’m stuck with an account I can’t use now. I will either have to somehow change my phone number, or get a whole new phone. So yeah, this has been annoying. Sorry",Birthday Problem
5,2022-06-20 13:59:05,"My information has gotten stolen somehow twice. I don’t listen to scam sites, don’t give anyone my information, and frequently change my cashapp pin and passwords. And yet my information gets stolen which is annoying. But what makes it worse is that when someone makes an unauthorized transaction and you try to dispute it, you have to wait for the transaction to be finished, and you cannot cancel it but instead have to dispute it. I wouldn’t have an issue with this is disputing actually worked. But I’ve tried it, and it doesn’t. You get an email and you’ll have to answer some questions. If they deem your answers invalid they won’t give you your money back, which I wouldn’t be frustrated at if they actually judged it well. For example, I live in Massachusetts and don’t ever make transactions outside of Massachusetts (never have), why would my next transaction be in a whole other state when I just now made a transaction here unless there were multiple users on the card? Disputed transactions, from my experience and my research, rarely go the way they should, and in order to fix that it would be better if the team used some understanding of their customers.",If your information gets stolen you’re basically screwed
5,2021-02-09 17:52:56,Don’t use them and especially that mobile feature. They make you write for “mobile deposit” on the check but then will still deny it so then when you have to take to a bank they won’t cash it for you cause they think you already mobile deposited it when they denied you. So now you are out whatever amount that check is. Then when you message customer service they don’t even read your complaint. They just copy and paste a response but change the reps name on it and don’t come close to addressing your issue. If it wasn’t for so many people that I know that only have cashapp I’d have deleted them a long time ago. You get no help from customer service and they close your disputes without it being resolved so you have to constantly start over with someone new on each email. You don’t have just one person helping. It’s someone new every time and they have no clue but copy and paste some response that has nothing to do on ur issue. So don’t if you have a choice or maybe someone will read this that makes sense. I’ve edited this paragraph three times or added onto it and still no one from this company has contacted me. Not one on my issue cause they don’t care at all,Mobile deposit
1,2021-02-26 20:45:01,"Pros: very easy to use, navigate, and the card is super cool. Only thing I miss is the card. Deals upon deals if you sign up to get the card and it was always convenient to get 5$ off bills occasionally lol. Cons: this happened about a year ago but I was trying to pay for something when I thought the person had a business account and they stole my money. Cash app kept saying they don’t do business but yet the button to change an account to business is right there..... so maybe back then they should of educated us more rather than expecting us to know. They refused to work with my bank for the dispute and I lost 50$ and the person is still using the app stealing people’s money. Their customer service is nothing but horrible (at least it was around August so maybe it has changed but my review for some reason won’t show... let’s see if this one does...) they depended off TWITTER for customer care which is the most immature and unprofessional way to handle customer service I have ever seen. They refused to elaborate and help me other than the usual responses of “it sorry-“ no, fix a problem that happened on your platform that wasn’t very well taught to the users. Other than that, I liked the app when I had it and if I could trust them slightly I would definitely give it another shot. just the service given to customers has hopefully improved and until I see that my rating will still remain as is.","Lost money, poor service, nice layout, and cool card."
4,2021-03-24 23:54:24,"I Absolutely LOVE this Cash App! There’s a Bonus I get while using this app too... It monitors the Stock Market & it lets you see how stocks by how they are performing or you can look up individual stocks & keep your own personal list to keep an eye on them! It also tracks the stocks that performed the Best Daily & Best Monthly so even if you’re not watching those particular stocks you can learn more about them!   The only problem I have is when you go into the app and see you’ve received money from someone and tap on their name... you can send them an emoji to thank them for the cash, but you have to go to a different area of the app to make your deposit into your bank account or bank card... however you have it set up. I honestly hate this part of the app. I think that when you see the person’s name with an amount sent to you & you tap on it, when you are in that screen you should be able to DEPOSIT YOUR MONEY RIGHT FROM THERE, send a thank you emoji, keep track of your past transactions with that person, etc. without having to maneuver to multiple screens to do each thing.   This is why I have given this app a 4 star, but in reality it’s a 3.75. It doesn’t bother me enough to change apps but it has bothered a few friends enough to have changed so it’s something I would recommend to your programmers.",Great App ALL AROUND!
5,2022-02-24 04:05:44,"I just got the cash app a few days ago from an invite from my friend, my friend told me that if I joined I’d get a $5 credit, and then I had a debit card sent,I had no idea that ther was a time limit on when I had to make a deposit,I thought I had to wait for my card and and when I had a chance to get money on there ,I have never had any kind of money app and my friend spouted off about how great it was,well when I put money on card later today I didn’t get my $5 I know it’s just $5 but still that was the offer I was told about and I should be able to get for activating card and putting money on it,when I asked where my $5 was from a chat customer service I was told it expired and I had to invite friends to get a credit and I told him I was new and the friend didn’t tell me there was a  time limit and I was busy with work and hadn’t had a chance and if they could make the exception,it’s only $5 not $500 and hd refused and told me I had to invite friends ,like invite friends so the same thing can happen to them??!!! Not so sure after the lousy ,non understanding help that I got !!! Maybe finish my money off on my card and try another app or maybe not this one made me suspicious!",Unwilling to make exceptions
5,2020-02-14 01:33:36,"On Monday someone ordered Postmates, dominos, and a Lyft with my cashapp account. I’m the only person that knows my cashapp account information. I had $300 in my cashapp account before my money was stolen from me. Mind you all of the postmates transactions happened within minutes of each other. After I realized what was happening money was transferred out of my cashapp account. Once that happened the thief started trying to buy more stuff from postmates and by then I only had $4 so my card started declining. I’ve been in contact with cashapp since Monday and today is Thursday. I hate the whole day waiting process to hear something back from cashapp support. If I don’t receive and email from cashapp support saying they will refund me my money within 10 days I’m filing a police report.   I also contacted postmates to see what they could do and they said they can’t help me because they saw no recent transactions on my account. The last transaction I have with postmates is from September 2019.   Don’t believe these great reviews on here about cashapp because they are all a lie. Before you download this app google cashapp reviews. I would hate for this to happen to anyone else.",Never Using CashApp Again after my issue is resolved
1,2023-01-09 14:00:27,"I’ve been trying to get the cashapp card in the mail since November of 2022. It’s now January 2023 and still haven’t gotten my card.  The first time I ordered the card nov 22, 2022 After 16 days the app came up with a notification that there was an issue with my address EVEN though I had my address typed in CORRECTLY. I re-entered (even tho it was entered correctly) my address and waited again after 10 days yet again the app pops off with my address was undeliverable. So I can’t acted the joke of their customer support to inquire as to WHY my address is undeliverable & was told to delete and reinstall the app. I did that and the requested a new card yet again and after 7 days the app pops off with the SAME ERROR about my address being faulty. So yet again I contacted customer support who tells me that the card take 7-14 days to arrive, which I already knew but the app said my card was could NOT be delivered to my address. Then the support team says they cannot deliver to P.O. Boxes even though o don’t have a P.O. Box I own my home & have NEVER had an issue getting my mail except with trying to receive my cashapp card. So now I have changed the address to my brother in laws address in hopes it will arrive there, after this whole fiasco I’m not hopeful that it will even arrive there. The customer support is a dang joke and cannot comprehend what I’m even telling them and they keep telling me the same thing EVERY TIME! I DO NOT RECCOMEND",Cash card failure
1,2019-02-18 19:51:03,So when I first encountered Cashapp I thought it was the way of the future. I could transfer funds easily amongst family members and pay bills. I even had my job direct deposit my check into the account. Then my first hiccup. Seems the system shut down for the weekend and funds could not be used even if they were present. I thought let me find out what’s going on with the card. So I searched for a number to reach customer service. Found out there isn’t one. All correspondence is being done through email or text. Okay strange but maybe it was because they are a way of the future. The problem with that future is that text can often be misread or in certain cases the terminology used by email sounds robotic. So I let it pass. Just recently I was out trying to use my card when nothing would go through again. I’m checking app which is showing me there is a balance but nothing moving. Figured it was a glitch like before and I would wait. I check the app again and now it shows a new bank card number and has informed me(again by email) that my account has been closed. I still have a balance in the account but can’t retrieve it because 1 the account has been closed without warning 2 I can’t contact a customer service rep to talk about the situation. Smh. Looked up Sutton bank phone number. Nothing. Square inc phone number. Nothing. Needless to say I’m done. Moving everything over to Chime where at least I can speak to someone. Bypass CashApp and download Chime,Unhappy
1,2022-02-12 03:50:32,"Worst customer service I’ve ever experienced from any company.  I paid $900 to a friend and since they don’t use CashApp they immediately returned the payment.  I wanted to make sure this return went directly back into the bank account from which it was taken so I asked support exactly what I needed to do to make sure this was done.  They told me it would refunded to the (last 4 digits account) that it came from in 2-5 business day’s.  After a week the money had not been refunded but, still showed just sitting in my CashApp account.  Once again I messaged support and they once again said it would be returned in 2-5 business days.  When I said that’s what you told me last time they told me that it was my bank who had not done their part.  I called my bank who then had to walk me through the process of getting my money refunded (cash out, find your bank, and then place it back into your account).  Now it should be back in my account on Tuesday.  When I told support through CashApp this they told me they wanted all correspondences to come from my bank about this transaction.  Thank God, for customer service at my bank because I would have never be able to get my money back from the useless information CashApp was giving me.  Prior I had never had any issues but, I also never had money returned.  I won’t be using this app anymore and I definitely won’t be recommending it to anyone.",Worst Refund Process & Customer Service
1,2022-05-12 12:35:35,"I’d leave a 1-Star if I could. Y’all really need to get rid of these “temporary holds” on gas pump transactions. What if I only had $40, spent $10 on gas, & was depending on that $30 to get a bit of groceries or medicine or something else that’s crucial to my sustenance? Come to find out that when I paid for gas at the pump, the entire amount that I had on my card was taken off & being held as “pending” until further notice? What happened to just taking $1 first, then taking the rest of the amount later on? Or, consider this, ONLY taking the necessary $10 that was spent to begin with & leaving it on hold until it finalizes? What is the purpose of taking every last cent to my name for a single transaction that’s less than half of what I had in the first place? That’s stealing, in my opinion. Now I don’t have any money to get other things that I needed until I get paid again in 2 weeks, thanks to this steaming pile of crap that you advertise as a useful, efficient app. If you don’t trust that a customer will have the money later, just take the entirety of WHAT THEY SPENT immediately. If I spent $10 in gas, then take the $10 in gas. There’s literally no reason to take the entirety of a customer’s money for a small pending transaction just to keep it on hold for a week. If this issue is not resolved & my money is not returned to my account, I will not be using CashApp anymore & I will make sure that all of my friends stop using it, too.",Stealing Money
5,2021-02-27 13:19:52,"It’s been over a week someone had hacked into my cash app and stole over 700 , sold my stock, purchased stock all at the same time within seconds. Cash app support team has been emailed about this and I’m still waiting for updates and a refund. Now as I wake up to check my cash app , I no longer have one. It’s asking me to create a new cash app and when I try to use the same cash app tag it’s says unavailable. I’ve emailed cash app support again this morning regarding this. Also they were about to change all my contact info to login. I’ve screen shoot their info that was in place of mines before they locked me out. Cash app didn’t email me or text me the changes that were made and I’m assuming because my personal information was removed. There should be another level of security for cash app because whoever hacked my account done it with ease and not even cash app the company stocked them. I wouldn’t recommend this app or cash app after what happened to me cause it can happen to anyone. At least with a bank account they can replace your money until they confirm it’s fraud. Cash app don’t do that and you’re just left wondering and you cannot call a live person either.",Fraudulent
