Score,Date,Content,Title
1,2019-11-13 16:13:38,"I noticed over the past year that I have been using Netflix less and have been really disappointed with their selection and layout. So I downgraded to the lowest possible billing option and have been great with it for months now. Layout: I wish that when I selected which genre I want to watch that it showed a years list. I like 90's suspense thrillers and kids holiday movies, 50's creature feature horror movies, and 80's action and comedy movies. But it's a bit hard to find with their made up titled sections and makes me waste more time searching than watching. And the search feature doesn't not show me all the movies in these keywords as only a few can fit on the search screen. Also, there movie selection in these categories aren't that much and I end up watching Crackle a lot more. Ended up watching Crackle and Freeform Channel for Halloween instead! I feel Netflix has too much Drama and Gore movies-not my cup of tea. I expected new seasons of ""Sabrina the teenage witch,"" ""Mystery Science Theater,"" and other such shows to be new and available for October but they were not. So knowing when to show new show seasons for holidays is lacking. Who needs the new ""Nutcracker"" movie in July!? Also, when am I going to see new ""Mystery Science Theater"" episodes? Love the new show!! Creature feature movies are really lacking on Netflix!! And when is the new ""Bright"" movie coming out!? This is why I downgraded.","Downgraded instead, Not watching as much"
5,2020-07-22 18:39:21,"honestly, If you haven’t gotten Netflix, what are you waiting for?!? Every single of my favorite series EVER, have been found on Netflix!! The app is significantly easy to use, and my favorite part is their always adding more!! It’s really easy to find things that your interested in because the app takes what you have watched, and recommends similar options. Most Netflix originals are also genuinely very good!  I do have two suggestions for somethings that could be implemented in the future. My  first idea is that you could be able to follow other people. This way you could find out what your friends, family, or anyone else you know, is watching/interested in. You could find lots of great shows that you didn’t know about or watch before. My second thing is something that has been mentioned in other reviews, and that is an actual, legitimate teen section. And i’m not talking tv-7. I’m  talking quality shows, PG13/TV14, stuff like that. I think both of these ideas could help improve Netflix in the future.  That’s all I have! Overall, Netflix is a wonderful app, full of great selection, amazing viewing quality, and awesome shows, movies, documentaries, you name it",amazing!!
4,2022-05-05 00:44:22,"Hi Netflix and anyone reading this! I think Netflix should have a teens account. For me personally I’m only allowed to have a kids account and I’m sure many people can relate. To be honest some things on the kids account are good movies. But for people 10 and older that need to have a kids account need a higher selection…sometimes I can watch the grown up account with parent supervision but I would rather just have a my own account. Right now I barley use my kids account and watch the grown up account but some parents don’t feel comfortable. Their kid can hide their phone and could be watching  weird inappropriate things. On the grownups account most things are rated R but some things don’t need to be on there like Stranger Things  and other shows etc. But on a kids account there are things for babies or little kids like Cocomelon. There is a grown up and a kid but their needs to be an in between. I don’t understand why Tall Girl is on the kids account. If someone who watches coco melon watches Tall  Girl  they will see boyfriends and girlfriends that 2 year olds shouldn’t see. Anyway, I think their should be a teens account.  Thank you for your time.",Teens account
3,2021-06-25 07:40:09,"Henlo, I just wanted to write a little review because I love Netflix and have been on it since I was very little. One thing I would like to be added is a teen section. I’m almost a teenager and I love watching anime but all the good anime are in the adult section. The only anime that fits my expectations in the kids section is yu-gi-oh, card captor Sakura, and and K-ON. My parents are kinda strict with gore and nudity but all the anime’s that fit their standards are in the adults section 😭. I think a teen section would be great for everyone because the kids section is wayyyy to kiddish and the adults section has wayyy to much inappropriate content. At least keep the teen section at PG-13 to TV-14 ( depending on the TV-14 content.) Also, I think the rating system for Netflix is kinda broken. Like Naruto and demon slayer are the same rating when demon slayer is LITERALLY ABOUT DEMONS WHO EAT INNOCENT PEOPLE AND THE ONLY WAY TO DEFEAT THEM IS TO DECAPITATE THEM!!!! At least finish the show or skim it good enough to rate it with a rating that fits the show and isn’t off so that innocent people (like me) who want to watch anime with strict parents and won’t either be traumatized from a sexual anime being rated too low and a age appropriate awesome anime being rated too high and not being able to watch it. Thanks and happy pride ;)",Pretty Gucci
3,2021-02-18 16:06:43,"Dear Netflix,  I love Netflix SO much but, I do think it needs some work. First, I think there should be a teen section. The kid section is too immature for teens while some of the things in the adult section are too mature. The PG-13 and PG-14 content should be in its own section. There are also some titles that are rated TV-MA that also don’t feature much inappropriate content that could be in the teens section. I think the teen section can feature cursing, kissing, and violence but no nudity. Second, I think you should be able to lock your profile because kids can enter the adults section very easily and watch something inappropriate. Also if you share your Netflix account with other people they can enter your account and watch shows which will then give you show recommendations that you aren’t interested in or mess up the shows your watching. Third, I think you should be able to delete shows you watched but didn’t like from your Continue Watching because then a long list of TV shows and movies will line up and I think you should be able to do it from ALL devices. Fourth, I think shows shouldn’t be removed as often as they are and more shows should be added to the kids section since, its not updated as frequently as the adults section.",PLEASE READ!!!!
5,2020-07-27 01:37:50,"Guys I know your probably thinking:”I don’t know if I should download this app m maybe I should see the reviews.” Well look at this one, don’t look at anymore because, I’m here to convince you to get it, and tell you about the amazing movies you should watch after you download it. First off it’s not only movies you can watch, you can watch tv shows too, and they are awesome. Now some of them do include homosexuality and I don’t like that so I just skip the parts and of movies that have them, and please don’t judge me for saying that, anyhoo, there are some top notch movies here, like a thousand words, The Kissing Booth, The Kissing Booth 2,( trust me you GOTTA watch those two) and there are cool tv shows like, The Flash, Green Arrow, Legends of tomorrow, (then again these is just dc) Marlon, The Green House academy( if you really like teen tv dramas you will really like The Green House Academy!!) any way, you can also go to the search bar and you will see the things that most people that are interested in, like the movies and tv shows. And don’t worry because yes it has a continue watching section. And the last thing that I wanna say is that YOU HAVE TO WATCH THE 2 KISSING BOOTH MOVIES!!!!!!!!!!!! Bye",BEST APP EVER!!!!
3,2021-09-18 23:01:38,"I really like Netflix, but for the past month my family and I have been experiencing some technical difficulties with Netflix. The T.V shows and movies will begin to play and then all of a sudden the sound will completely go out. Also the picture will sometimes go out. I started to think there was issues with my television so I had someone come and check my television but no issues detected and not to mention my television it’s a smart television 65in Phillps t.v. That I just purchased last year from bestbuy, But anyway I absolutely would of given Netflix an 4 star or perhaps a 5 star rating if that was an option. As I stated earlier I really like Netflix it’s the small technical issues that’s the only problem but far as New television shows and new movies especially the older movies I haven’t seen since I was a child I love the fact that Netflix offers so many different varieties of movies and television shows, as well the cultural difference I really appreciate and love that. There’s something to watch no matter what gender what religion what sexual organ you are/consider, So  basically keep up the great work just please fix the technical issues!  Thanks sincerely Ms Alicia Rhodes",Experiencing technical difficulties and issues with Netflix.
1,2021-09-19 00:27:17,"I loveee watching Netflix on my phone, but with the new update there’s an issue. At the last minute or 30 seconds of my show, the screen goes black, but I can still hear the audio. Once the episode ends, it stops, but at the end of the next episode, the same thing happens. It’s getting really annoying, so I decided to see if other people were experiencing this bug too. So I read through a couple reviews and everyone has said the same thing that’s happening to me. I have tried ABSOLUTELY EVERYTHING to fix it!! Restarting my phone and the app, logging in and logging out, and even clearing the data on my account, nothing helps!! It’s really getting on my nerves. Also, most shows are making my iPhone heat up. I was watching Haikyuu one time and I noticed that my phone was getting really hot, so I decided to unplug it and close out of the only app that was open, Netflix. About 7 minutes after I closed the app, my phone had cooled off significantly. I noticed that it was also draining my battery a lot faster than usual. It might be that my phone is getting old, but I just got it 9 months ago. Another error I noticed was that my screen was getting dimmer too. Again, this might just be me, but seriously, I have never experienced this many issues with Netflix. I’m getting irritated with all the bugs. ONE STAR!!",MAJOR BUGS
3,2021-05-28 03:11:25,"Netflix is great and all It has a lot of the shows I love but a few things bother me. Number One and it isn’t that big of a deal but when you pick “who’s watching” and you can change your icon for a person it great idea I like it but it’s not that personalized. Half of the shows it has for pictures on there I’ve never even heard of, don’t like, or not even remotely related to my interests. I think that based on what that person watches. For example I love how to train your dragon I watch it all the time but there’s no icon pictures for that. I think based on that I watch that all the time it should automatically put a section for those icon pictures on mine that would be much better. There’s something else I don’t get. How to train your dragon for another example you only have the second movie and two shows on there. What about the first and third movie and the other shows how to train your dragon is a whole connected thing why not have a he whole thing on there. A few other shows and movies have that too you have on movie but not the others even though there the same movie. Anyway thank you for reading this and please consider my suggestions Thank You!",More personalized Profiles
5,2022-11-17 21:38:32,"Before I start, I will say that I love your quality it’s so frickin’ good. It pleases and soothes my eyes, along with areas in my brain. Anyway, a various amount of people adore Vampire Diaries and are sad that it’s gone. I’m proud to say that Vampire Diaries has helped heal, shape, and improve the minds of thousands and possible millions of individuals during the journey of the 2010’s, and it’s incredibly tragic, frustrating, and emotional that it has been taken from us.         If there’s no way to put the show back on, at least give us closure by admitting that, but I am demanding that you do what is necessary to bring it back. If you’re already in the process of its return, thank you so much. However, if you’re not, get to it. A variety amount of people have watched the show during our recent global pandemic’s quarantine, and the emotional attachment has been enhanced to real, true, and deep. You won’t regret it. After all, I’ve heard that many subscribers have been declining because a lack of interest, but I can assure you that Vampire Diaries will bring back a handful of those viewers, and new users as well.",Crucial Information
4,2023-01-07 14:36:00,"Reading the other reviews, you don’t seem to be looking at the the reviews in the first place. So if you are reading this, I’m just going to hand it to you. First of all, STOP CANCELING ALL THE GOOD SHOWS AND MOVIES. When I finished some other shows, I decided to watch Mean girls. But apparently, you had canceled it. So I searched on some other, more RELIABLE apps, and they didn’t have it either. Why are you keeping crappy shows like KID DANGER and BRAIN CHILD on here but not some of the most popular well rated movies and shows?? That doesn’t make any since. I rated you four stars because I haven’t had many problems. But this one time period, I tried many times to change my profile from my phone and it just wouldn’t allow it! What the heck? Since my phone is connected, I tried on the TV and it worked. Again, WHAT THE HECK? I’m frustrated when I say this- but Netflix, you’re not as on track as you used to be. I know there are real people working hard for this company and app, and I’m sorry if I’m just laying more on you. But we don’t always want the “popular” or “most watched” shows and movies. So could you PLEASE stop cancelling shows?? Thanks. Bye.",NETFLIX LISTEN
1,2021-06-21 03:39:01,"Not only does Netflix show they do not care for their customers, it has become clear that they totally and completely ignore the reviews of their service. I have seen no responses from them on these reviews and no invitations to contact customer service for PROPER support. The app works for a while, then stops working. In the last year, I have called multiple times with the same issues, but they rarely are able to fix it properly for longer than a few weeks before it stops working again. 10 dollars USD a month, but if their service is unusable and you ask to be compensated for the lost time, they say “We will not give you free time to replace what you couldn’t use.” That is a direct quote from a “Customer Service” representative. At this point, I will be canceling. I will be taking my family and friends with me. All together, it’s only a few hundred a month, but with the recordings I have from my dealings with them, I hope it’ll become more. They are showing themselves to be sleazy and uncaring. That’s my opinion as well as others.  Perhaps Netflix should spend less time trying to indoctrinate people with identity politics through content and actually focus that energy elsewhere. Like scrapping the App completely because it’s clear they don’t care about giving good customer service.",Totally disgusted
4,2023-05-31 05:54:04,"First off I want to start off by saying that Netflix is probably one of the best streaming services available. Hella shows and movies. They sort of(elaborate later) keep up to date with shows that recently add new episodes or new movies that come out, though I have some concerns. First off, I think they try too hard to push their “Netflix original series” stuff to viewers to the point where they remove shows and movies that people like to force them into shows like paradise PD. Believe me, it was one of my favorite shows ever, but still, they take off way too many movies that people like to rewatch often like Shrek for example. As I was saying earlier about keeping up to date with new episodes and new movie releases, they tend to be very late with the additions. Even though they do still add them when the show is relevant, it’s usually not for weeks sometimes months before they come to Netflix. Overall great app interface, wide selection to choose from, but I think their only major flaw is pushing their own stuff too far down our throats and blocking our view from other amazing shows.",Awesome app but some problems
3,2023-02-13 04:20:18,"I’ve been a Netflix subscriber for a very long time (since before streaming!) One of the reasons I’ve never canceled is that when they would come up with a new (stupid) idea, they would listen to their customers and fix it! I hope that they listen about the awful password sharing restrictions. Screen restrictions already keep you from sharing your password with too many people. I upgraded my account from 2 to 4 screens years ago, just so I could share my account with my sister.  Is the money Netflix will make from this new fee going to make up for what they will lose with people canceling? My sister watches Netflix because she can use my account. This rule will not cause her to get her own account and I will either downgrade my account because I won’t need 4 screens anymore or I will cancel Netflix because of all of the other streaming services that I already subscribe to that don’t have these rules. Netflix, please listen to your customers like you used to! If your subscriptions are down, come up with ways to entice new customers to join, not punish your current customers who have been loyal to you for years!",Netflix please listen to your customers like you used to!
1,2023-07-20 12:31:04,"Netflix over the past many years has been constantly increasing the price for their services. Everytime it felt like I just wanted to enjoy a tv show or a movie I was always getting messages about how Netflix is yet again increasing the price…and now Netflix has done it again with removing free use of family sharing in different locations under the same account. They have also changed their plans yet AGAIN to make the consumer buy a service that genuinely only benefits them. They had a basic plan that most consumers bought because it was the best quality for the price and now they are completely removing that plan to make us seriously pay 20$ a month but they think it’s justified because you get your family sharing back with 4 lines! When we used to be able to do it for FREE! And the only other option is the 7$ plan with ads. Now I’m going to give my opinion on this, I would rather pay more money and not have ads but the fact that Netflix is taking their basic plan with no ads away and leaving a huge affordability and quality gap between the 2 plans is undesirable. I will be most likely canceling Netflix in the future because of the cost, greediness, and the lack of quality in good entertainment and removing the actually good entertainment.",Most Greedy Company
4,2022-10-13 02:57:05,"So, Netflix. I was scrolling through what was new in the kids profile, like always but then- I find two Shows. DI4RIES and Dead End: Phenomenal Park… DI4RIES: Contains a bad word and gay, not that it is bad, but in a kids profile?? I’m Really sorry, but it doesn’t sound right. Dead End: Phenomenal Park: Just started and right on the second episode it shows gay yet again. I mean- Again it’s not bad to be gay or anything, but it seems like it should be in some teen or adult profile, not the kids- and it’s in the kids setting, so everything there was for kids. And I don’t at all watch those shows. So I have no idea how it was there, maybe some glitch?? My Total Review: I’m giving it 4 stars, because I don’t want to shame Netflix for adding gay or LGBTQ things. Netflix is good and all, but I wouldn’t recommend adding those things to the kids, as they may start asking questions that they shouldn’t at their age. Also, please don’t remove Naruto or the good/old shows on the kids and adults. I badly love the shows that are being removed, I see bad complaints shaming Netflix for what they are doing, Netflix is amazing. Continue being you Netflix, Inc.!",Good But..
5,2020-08-08 18:43:03,I love Netflix sooooo much. I love this app it really really is cool and it really helps me to get to watch my shows. But I don’t like when they took off Geronimo Stilton  was my favorite thing to watch on Netflix. Please bring it back to Netflix. Anyways if anyone didn’t like Netflix then you should get it together. Because Netflix is amazing 😉 😉I have one suggestion for you guys maybe you could put all the shows on Netflix and make something called Netflix world kind of like Disney world. Also you could make an app called Netflix games for an example a Good Burger make a game were you are Ed and you get to choose your own silly thing to do. And  then in the app you create your own Good burger. You choose all the characters. Then you can send them to Netflix and you can watch them. And you do that for all the things on Netflix! I know I’m being annoying but please please answer one of those suggestions. Thanks for making Netflix!!!!!!!👍👍👍👍👍👍👍👍👍👍👍👍⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️😺😺😍😍😍😀😃😃😁😁. Also I love that you guys made Netflix and I hope you Like me Review.  Angle love,Best app in the whole world 🌍.
2,2020-01-14 23:24:18,"My issues with this app are not about streaming content, but lack of content for managing my account on my device. If there was any place where I should be able to manage my passwords and activity it should be on my device. My info (card, address, etc) is associated to my account. One can argue logging in via laptop/computer could be less secure. Especially if the web browser saves passwords and I am a user who never logs out on a computer that never locks. I at least have Two factor authentication on my phone. If I am already logged in, ask for my password or send an email to my account with a verification number. Just don’t completely strip away my ability to manage my account promptly. At the very least, I should be able to opt out/in on account management on my device via email, if necessary. This needs to be fixed. I receive phishing emails asking me to reset my password regularly. I would like to change it via app immediately, if I feel my password had been compromised.  Rating may seem too low when everything else works well. However, security should be paramount to protect your users. There is no point having a service if that service does not have safety of its customers in mind. May as well make a walkway across the freeway.",Lacks management features
4,2023-06-27 09:15:40,"Netflix is amazing. theres a lot of stuff to watch wether its thrill, or a comedy. however they need to add coraline because my mother should NOT have to pay $4.99 a month for me to watch it.  thats ridiculous. and its about 17 dollars for 2 screens? OUTRAGEOUS. it should be 10 dollars or less. i love netflix but it needs more movies and shows. i would love to recommend some to netflix, but usually i dont write reviews on stuff so netflix is lucky im doing this. im 15 years old and i love to watch childhood movies but my mother shouldnt have to put up with having to pay $17 for 2 screens. that should be the amount for 3. its dumb how 1 household, only 1 person can watch it per movie. you really have to pay to watch netflix when someone else is? thats dumb and definitely needs to be looked by this company, but the good side is the movies are thriller and much more entertaining and good quality. but netflix needs to overlook at the prices on the limited screens. but yes. netflix is really good and you need to try it if you already didnt. but i hope you write a review on the screen prices. because thats DUMB.","AMAZING APP, but needs some more movies/shows!"
3,2021-03-25 20:37:48,"This app is amazing but the shows and movies that Netflix are adding..are getting less enjoyable. I enjoyed the shows and movies you had back then. Some examples like F.r.i.e.n.d.s, Coraline, Suicide Squad, and Beauty and the Beast. Those are only a few. The newer shows snd movies y’all are adding just don’t catch my attention. Im sure other people agree with me as well. Also, some of the shows that y’all have, don’t have all the seasons. That just bothers me so much because I think it only has that amount of seasons, but it turns out that it doesn’t. So I just watched that show for no reason, and sometimes I really, really, really like the show and can’t seem to find it anywhere else in order to watch it. I really hope y’all consider putting some older shows/movies that were on Netflix back, or consider trying to put more seasons or all the seasons on the shows, and finally, consider putting some other shows on like Law and Order. That’s really the only one. I really like the show, I sometimes watch it on T.V but the ads always ruin it and I would want to watch it in order.   Thank you Netflix, if you do consider            trying some of the stuff I said. (:",Netflix Shows And Movies
4,2023-06-09 05:43:16,"So lately, my Netflix hasn’t been working and a lot of errors and a lot of bugs and well my TV is completely fine my Internet completely fine and I’ve tried everything rebooting my phone. Turning off the Wi-Fi like I’ve done everything and it won’t work and I noticed also it’s been really weird about just putting it on my TV not recognizing that device and I’m confused because I thought y’all were not going to do make you pay for it every account profile and it won’t recognize the device and makes me try to pay for it and it’s it’s weird because it’s never done that before and because it’s ridiculous like it’s your it’s your opinion but it’s ridiculous that you make us pay for every single profile on the app and I’m also confused why you still tried to fix the bugs when you’ve done nothing and I love the app Netflix is one of my favorite things that I was on it but just a lot of errors and weird glitches and like I said I’ve tried everything we’re putting my phone turning off the Wi-Fi and it doesn’t work and it just says can’t play this title.",Bugs and weird changes
5,2021-03-07 05:07:38,"For all y’all cobra kai fans out there that want to know some things about season 4. Well, you are reading the right review. I think I might know something that will happen in season 4 of cobra Kai that you may or may not know. If you guessed a new couple then you are right! There might be some new karate lovers that love each other. Let’s go to season 3, Tori and Robbie had a little bit of time spent together. They started getting a little buddy-buddy if you know what I mean;). So in season 4, they might hit it off a bit. Like it was Sam and Miguel, then Sam and Robbie while Miguel and tori also, so why not throw in a little Tori and Robbie together in the dish. So it is pretty clear that Robbie and Tori have to get together at some point of the Cobra Kai timeline. So Netflix, I really hope you read my last review tho. I spend a lot of time on these so I hope people like my reviews. Also people are saying that Hawk’s hair will be orange but, for some reason I think his hair will be green, I saw it in my head and thought that it would be SICK! But anyway, I guess we will find out in a bit.  Written by: A Little Boy/ Huge Cobra Kai Fan",Cobra Kai For Life!
5,2020-10-29 20:34:31,"Hi, I typically use the app a lot and I think it’s perfect on how its from kids to adults to teenagers etc but since I stopped using it I would think to myself hey I should catch up on this show but it wouldn’t let me go into the app and if it did I wouldn’t be aloud to go onto anybody’s profile not even my brothers. This was very disappointing so I reset my iPad it worked for 5 minutes and broke again. I reset my games and it removed the pictures from apps I had recently been on it’s fixed now but at this point I thought it was a waist of storage so I deleted it I wondered if I could delete it and re download the app to see if it works I tried downloading the app again and it wouldn’t work I’m not gonna lie I tried it on multiple apps but I couldn’t download any I’m very mad and disappointed but there is nothing I can do I’m just a 10 year old after all. So yup that’s my only problem it could be a bug or just something going on with my device but I really wanted to watch some Netflix so if it is a bug or something I hope it will get fixed soon. Bye!",Love the app hate how it’s always breaking for me
